review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_strict,design_keywords,design_combined,llm_policy_claim,keywords,abstract,manual_is_cross_sectional,manual_unclear,manual_exclude,manual_notes
CS-078,42750,SCOPUS_ID:84874297579,10.1016/j.ypmed.2012.12.016,The association between fruit and vegetable consumption and mental health disorders: Evidence from five waves of a national survey of Canadians,Preventive Medicine,2013,Cross-sectional,Other/None,Cross-sectional,FALSE,"['Depression', 'Diet', 'Fruit and vegetable', 'Mental health', 'Nutrition', 'Public health']","Objective: The objective of this study was to examine the association between fruit and vegetable intake (FVI) and mental health disorders. Method: This study used data from the Canadian Community Health Survey (CCHS), a repeated cross-sectional study of Canadians with five waves between 2000 until 2009 (n = 296,121 aged 12. years or older). FVI was assessed based on frequency of consumption. The primary outcome was a major depressive episode over the previous 12. months. Logistic regression models adjusted for age, gender, household income, education, physical activity, chronic illness and smoking. Results: In the first wave, greater FVI was significantly associated with lower odds of depression (OR: 0.85 95% CI:0.78-0.92). A combined estimate of all 5 waves demonstrated similar results (OR: 0.72; 95% CI: 0.71-0.75). Relative to those with the lowest FVI, those with the greatest FVI also had significantly lower odds of suffering from distress (OR: 0.87 95% CI: 0.78-0.98). These results were consistent across other waves. Perceived poor mental health status and previous diagnosis of a mood disorder and anxiety disorder also demonstrated statistically significant inverse associations with FVI (all p < 0.05). Conclusion: These findings suggest a potentially important role of a healthy diet in the prevention of depression and anxiety. © 2013 Elsevier Inc.",yes,no,no,
CS-079,33577,SCOPUS_ID:85039542929,10.1093/ije/dyx080,A small amount of precisely measured high-intensity habitual physical activity predicts bone health in pre- and post-menopausal women in UK Biobank,International Journal of Epidemiology,2017,Cross-sectional,Other/None,Cross-sectional,FALSE,"['Accelerometer', 'Osteoporosis', 'Quantitative ultrasound', 'Raw acceleration']","Background: Physical inactivity is a highly modifiable risk factor for the development of osteoporosis but, due to a lack of research that has precisely and objectively meaured physical activity (PA) relevant to bone, the specific contribution that PA can make to bone health is poorly understood. This study examined whether a more precise measure of PA relelvant to bone was associated with meaures of bone health in pre- and postmenopausal women in UK Biobank. Methods: Time spent at intensities specific to bone health [≥750 milli-gravitational units (mg) and ≥1000 mg] were analysed from raw tri-axial acceleration data averaged over 1-second epochs from 7-day monitoring of habitual PA using accelerometry-based activity monitors (100 Hz; AX3, Axivity, UK) of 1218 pre- and 1316 post-menopausal healthy women. In a cross-sectional analysis, associations between categories of time ( < 1, 1-2 and ≥2minutes) spent above the intensity thresholds and calcaneal quantitative ultrasound measures of bone health (bone mineral density T-score, BMDT-score; speed of sound, SOS; and broadband ultrasound attenuation, BUA) were examined. Results: Compared with < 1minute, spending 1-2 or ≥2minutes/day at intensities ≥1000mg in pre-menopausal and ≥750mg in post-menopausal women was positively associated with BMDT-score, SOS and BUA. Conclusion: Brief bursts of high-intensity PA relevant to bone health can be captured by applying bone-specific thresholds of intensity to raw tri-axial accelerations averaged over 1-second epochs. Accumulating 1-2 minutes/day of high-intensity PA, equivalent to running in pre-menopausal women and slow jogging in post-menopausal women, is associated with better bone health.",yes,no,no,
CS-080,36729,SCOPUS_ID:70349440860,10.1136/jech.2008.081604,Factors associated with non-utilisation of postnatal care services in Indonesia,Journal of Epidemiology and Community Health,2009,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Background: Postnatal care helps prevent neonatal deaths. This study aims to examine factors associated with non-utilisation of postnatal care in Indonesia. Methods: A cross-sectional analytic study was conducted using data from the 2002-3 Indonesia Demographic and Health Survey (IDHS), which used multistage cluster random sampling. Contingency table and logistic regression analyses were used to determine the factors associated with non-utilisation of postnatal care services. The population attribution risk percentage (PAR%) for non-utilisation of postnatal care services was also calculated. Results: Data were available for 15 553 singleton liveborn infants. The prevalence of non-attendance at postnatal care services was consistently higher in rural areas than in urban areas. Maternal factors associated with lack of postnatal care included low household wealth index, low education levels, lack of knowledge of pregnancy-related complications or where distance from health services was a problem. Infants of high birth rank and those reported to be smaller than average were less likely to receive postnatal care. Other indicators of access to healthcare services which were associated with non-utilisation of postnatal care services included few antenatal care checks, use of untrained birth attendants and births outside healthcare facilities. Conclusion: Public health interventions to increase the utilisation of postnatal care services should target women who are poor, less educated, from rural areas and who use untrained birth attendants. Strategies to improve the availability and accessibility of antenatal care services and skilled birth attendance including focused financial support and health promotion programmes, particularly in the rural areas, should increase utilisation of postnatal care services in Indonesia.",yes,no,no,
CS-081,43160,SCOPUS_ID:84940447607,10.1016/j.ypmed.2015.04.025,Assessing views about gun violence reduction policy: A look at type of violence and expected effectiveness,Preventive Medicine,2015,Other/None,Cross-sectional,Cross-sectional,FALSE,"['Cross-sectional surveys', 'Experimental design', 'Firearms', 'Guns', 'Policy', 'Public opinion', 'Public opinion poll', 'Public policy', 'Students', 'Violence']","Objective: Public opinion polling about gun policy is routinely conducted and often disregarded. The purpose of this research is to explore ways in which surveys can be made more useful to policy makers, researchers, and the general public. Methods: A stratified random sample of 1000 undergraduates at a private, urban university was recruited for an online survey about proposed gun policies. A total of 51.7% answered the questions analyzed herein. Including but going beyond typical assessments of agreement, the survey elicited respondent evaluations of the effectiveness of seven gun policies under two randomly assigned conditions: the type of gun violence (e.g., homicide, suicide, violent crime) and its magnitude. Participants were asked to estimate the effectiveness of each policy, including the possibility of making things worse. Results: Participants indicated strong support for all policies and expected each to be effective with one exception - a policy designed to increase the number of guns on the scene, that is, putting armed police in schools. Persons who did not support other policies, on average, did not expect them to make things worse. Telling participants about the scope of the violence did not but the type of gun violence did affect effectiveness ratings. Conclusions: Asking about expected effectiveness of (vs. general support for) a policy might identify some optimism: Even people who don't support a policy sometimes think it will be effective. Findings suggest that surveys about the effectiveness of gun violence policies likely assess views that exclude suicide, the most common form of gun-related mortality.",yes,no,no,
CS-082,34887,SCOPUS_ID:0026717485,10.1136/jech.46.3.231,Risk of low back pain in people admitted to hospital for traffic accidents and falls,Journal of Epidemiology and Community Health,1992,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Study objective - The aim was to assess the risk of back symptoms in people admitted to hospital because of traffic accidents and falls. Design - The study was a cross sectional survey with information collected by postal questionnaire. Main outcome measures were associations between hospital admission for a traffic accident or fall and reported first onset of back symptoms at the same age and at later ages. Setting - General practices in seven towns and one rural district. Subjects - 1172 men and 1495 women aged 20-59 years were selected from the age-sex registers of 136 general practitioners in the study areas. Main results - Low back pain was reported by 1556 subjects and hospital admission for a traffic accident or fall by 362. The incidence of low back pain was unusually high during the year of age at which subjects were first admitted to hospital for trauma (RR = 5.5, 95% CI 3.8-7.8). The risk of first developing symptoms in subsequent years was lower, but still significantly increased (RR = 1.3, 95% CI 1.1-1.6). Low back pain which started at the age of an accident tended to last longer than that occurring in other circumstances, and was more often ascribed to injury (56% of cases). However, this proportion was smaller than the calculated attributable proportion for traffic accidents and falls (82%). Conclusions - The data suggest that a person under age 60 years who is admitted to hospital for a traffic accident or fall has a 7% chance of developing low back pain as result of the injury. However, the link between the injury and subsequent symptoms is often not obvious to the patient.",yes,no,no,
CS-083,43541,SCOPUS_ID:84960867534,10.1016/j.ypmed.2016.03.004,Perceptions of opportunities for physical activity in 28 European countries,Preventive Medicine,2016,Other/None,Cross-sectional,Cross-sectional,TRUE,"['Cross-sectional studies', 'Europe', 'Exercise', 'Motor activity', 'Walking']","Introduction: This study examined the relationship between perceptions of opportunities for physical activity in the local area and physical activity levels in European adults. Methods: Data for 20,673 adults aged 18-64 were taken from the representative Eurobarometer survey (wave 80.2, 2013) of 28 European Union (EU) countries. Achieving recommended levels of physical activity and Metabolic Equivalent of Task-minutes (MET-mins) per week was constructed from self-reports of frequency and duration of walking, moderate and vigorous physical activity. Relationships between these outcomes and perceptions of opportunities for physical activity in the local area were assessed using logistic and linear regressions as appropriate; trends in these perceptions were measured between 2002 and 2013. Results: Respondents stating that their local area offers opportunities for physical activity were more likely to meet recommended levels of physical activity (Adjusted Odds Ratio [AOR] = 1.56). Across all EU countries the percentage of people reporting that their local area offers these opportunities increased slightly between 2005 (71.4%) and 2013 (79.3%, p < 0.001). Reporting that the local area offers opportunities for physical activity was associated with more moderate (17 min/week) and vigorous (15 min/week) physical activity and with 23 more minutes of walking per week. Conclusion: Perceptions of opportunities for physical activity in the local area were associated with increased levels of all types of physical activity. Despite small improvements in perceptions of opportunities in the local area over the past decade, a variety of further interventions will be required to reduce the disease burden resulting from low physical activity levels.",yes,no,no,
CS-084,26803,SCOPUS_ID:0007520880,10.1093/eurpub/4.3.195,Twelve year follow-up of a school-based health education programme: The oslo youth study,European Journal of Public Health,1994,Cross-sectional,Cohort,Cross-sectional,FALSE,"['Evaluation', 'Health education', 'Longitudinal study', 'School', 'Youth']","The Oslo Youth Study (1979-1981) was designed to evaluate the impact of a school-based health education programme targeting students' eating patterns, physical activity levels and cigarette smoking. The study was implemented with participants from 6 combined elementary and junior high schools, half of whom received the educational programme. In the autumn of 1991, students enrolled as part of the Oslo Youth Study grade cohorts in 1981 were invited to participate in a follow-up study. The purpose of this study was to investigate the potential long-term impact of the Oslo Youth Study health education programme. A total of 711 subjects completed a questionnaire in 1991 (an overall participation rate of 75.1%). Analysing the cross-sectional data obtained in 1991, we observed no overall long-term positive impact of either the smoking, nutrition or physical education programmes. Among the 1979-1991 cohort participants, we found that subjects exposed to the educational programme reported a significantly higher prevalence of regular vigorous exercise than did subjects from comparison schools (49 versus 40%; p=0.01). No similar effect was seen with smoking or eating behaviour. The results from this 12 year follow-up study seem to confirm findings from previous studies indicating that school-based education can have a positive short-term impact on health-related behaviours, but that these effects tend to disappear over time. © 1994 Oxford University Press.",/,no,no,"This is a 12-year follow-up of a school-based intervention, and the abstract says the 1991 analysis used cross-sectional data."
CS-085,8149,SCOPUS_ID:0028598293,10.1016/s0749-3797(18)30562-2,Effects of a community intervention to change smoking behavior among hispanics,American Journal of Preventive Medicine,1994,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Our purpose was to evaluate the effects of the Programa Latino para Dejar de Fumar (PLDF), a community-wide smoking cessation intervention developed for Spanish-speaking Hispanics. PLDF community intervention was based on research to identify culture-specific aspects of smoking cessation for Hispanics and included targeted distribution of a self-help cessation guide, an electronic and printed media campaign, raffles for smokers who quit, and participation in community activities. The main outcome measures were smoking cessation and associated behaviors. Exposure to the intervention, the primary predictor variable, was defined as affirmative responses to questions about recognizing the PLDF name, having the PLDF smoking cessation guide, having heard or seen messages about PLDF on various media, and knowing about a PLDF- sponsored $500 raffle. Four cross-sectional telephone surveys of Hispanic adults 18 to 65 years of age, living in neighborhoods in San Francisco, California, defined as having at least 10% Hispanics in the 1980 U.S. Census, were conducted preceding (1986-1987) and following(1988-1989) start of PLDF (total n = 7,667). Although smoking prevalence decreased over the four years, smoking cessation in the 12 months prior to the survey was unrelated to exposure to PLDF. For the two surveys conducted after PLDF was started (n = 3,551), nonsmokers, women, older adults, and less acculturated persons were more likely to report exposure to PLDF. Among current smokers, high exposure to PLDF was associated with fewer cigarettes smoked per day (odds ratio [OR] = 2.0, 95% confidence intervals [CI] = 1.2, 3.2; P = .007), more attempts to quit (OR = 1.6, CI = 1.0, 2.5; P = .06), requests to quit (OR = 2.2, CI = 1.4, 3.5; P < .001), knowledge of how to obtain smoking cessation materials (OR = 2.5, CI = 1.5, 4.0; P < .001), and awareness of smoking cessation raffle (OR = 12.2, CI = 5.3, 28.1; P < .001). Although we cannot exclude self-selection as an alternative explanation, we determined that a culturally appropriate community-based smoking cessation intervention among Hispanic smokers was associated with behaviors that mediate cessation.",yes,no,no,
CS-086,19399,SCOPUS_ID:84930829510,10.2105/AJPH.2015.302619,School start time and adolescent sleep patterns: Results from the US National Comorbidity Survey-adolescent supplement,American Journal of Public Health,2015,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Objectives. We estimated associations between school start time and adolescent weeknight bedtime, weeknight sleep duration, and weekend compensatory sleep and assessed whether associations differ by age, sex, or urbanicity. Methods. We used a subsample of a nationally representative, cross-sectional survey of 7308 students aged 13 to 18 years attending 245 schools to estimate associations of school start time, reported by school principals, with weeknight bedtime and sleep duration and weekend compensatory sleep, reported during adolescent face-to-face interviews. Results. Start time was positively associated with weeknight bedtime. Associations between start time and weeknight sleep duration were nonlinear and were strongest for start times of 8:00 AM and earlier. Associations differed by sex and urbanicity, with the strongest association among boys in major metropolitan counties. Start time was negatively associated with sleep duration among boys in nonurban counties. Start time was not associated with weekend compensatory sleep. Conclusions. Positive overall associations between school start time and adolescent sleep duration at the national level support recent policy recommendations for delaying school start times. However, the impact of start time delays may differ by sex and urbanicity.",yes,no,no,
CS-087,45272,SCOPUS_ID:85121856544,10.1016/j.ypmed.2021.106931,"Tobacco and cannabis use as moderators of the association between physical activity and alcohol use across the adult lifespan in the United States: NHANES, 2005–2016",Preventive Medicine,2022,Cross-sectional,Other/None,Cross-sectional,FALSE,"['Alcohol drinking', 'Exercise', 'Moderation', 'Polysubstance use', 'Population data']","Physically-active adults are more likely to consume alcohol, but this association may vary if adults also use other substances (i.e., tobacco and/or cannabis), which could increase substance-use related harms. This study examined whether tobacco and/or cannabis use moderated the associations between physical activity, odds of drinking and alcohol drinks/week. We used cross-sectional 2005–2016 National Health and Nutrition Examination Survey data (United States of America). Physical activity was assessed using device-based and self-reported moderate-to-vigorous physical activity (MVPA) and total physical activity hours/week. Individuals were categorized into one of four (poly)substance use categories, no tobacco/no cannabis, tobacco, cannabis, or tobacco/cannabis use. Regression models examined substance use as a moderator of the association between physical activity and the odds of drinking versus not drinking and alcohol drinks/week among light/moderate/heavy drinkers (≥12 drinks/year). Using cannabis or tobacco weakened the significant positive associations between total physical activity and self-reported recreational MVPA hours/week on odds of drinking (ORs = 0.978 and 0.967, respectively), such that the effect was negative or null when using cannabis or tobacco, respectively. Greater total physical activity and device-based MVPA hours/week was associated with consuming greater drinks/week (IRRs = 1.003 and 1.035, respectively). Using tobacco weakened the association between device-based MVPA and alcohol drinks/week (IRR = 0.934, 95% CI: [0.888, 0.982]). Cannabis and tobacco use weakened the association between physical activity and alcohol use. The positive association between physical activity and alcohol use may be limited to single substance users of alcohol and could reflect shared reasons for engaging in these behaviors, such as stress management or social motives.",yes,no,no,
CS-088,43143,SCOPUS_ID:84939501981,10.1016/j.ypmed.2015.07.018,Consumption of ultra-processed foods and obesity in Brazilian adolescents and adults,Preventive Medicine,2015,Cross-sectional,Other/None,Cross-sectional,FALSE,"['Food', 'Nutrition', 'Obesity', 'Prevention', 'Risk factor']","Objectives: The aim of this study was to evaluate the relationship between the consumption of ultra-processed foods and obesity indicators among Brazilian adults and adolescents. Methods: We used cross-sectional data on 30,243 individuals aged ≥. 10. years from the 2008-2009 Brazilian Dietary Survey. Food consumption data were collected through 24-h food records. We classified food items according to characteristics of food processing. Ultra-processed foods were defined as formulations made by the food industry mostly from substances extracted from foods or obtained with the further processing of constituents of foods or through chemical synthesis, with little if any whole food. Examples included candies, cookies, sugar-sweetened beverages, and ready-to-eat dishes. Regression models were fitted to evaluate the association of the consumption of ultra-processed foods (% of energy intake) with body-mass-index, excess weight, and obesity status, controlling for socio-demographic characteristics, smoking, and physical activity. Results: Ultra-processed foods represented 30% of the total energy intake. Those in the highest quintile of consumption of ultra-processed foods had significantly higher body-mass-index (0.94kg/m2; 95% CI: 0.42,1.47) and higher odds of being obese (OR=1.98; 95% CI: 1.26,3.12) and excess weight (OR=1.26; 95% CI: 0.95,1.69) compared with those in the lowest quintile of consumption. Conclusion: Our findings support the role of ultra-processed foods in the obesity epidemic in Brazil.",yes,no,no,
CS-089,11392,SCOPUS_ID:85013177222,10.1016/j.amepre.2016.10.010,Learning About and Using Research Evidence Among Public Health Practitioners,American Journal of Preventive Medicine,2017,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Introduction Funders and accreditation standards increasingly call on state and local public health agencies to use the best available science. Using research evidence is a key process in practicing evidence-based decision making (EBDM). This study explored preferences for and uses of research evidence, and examined correlates regarding frequency of use. Methods In 2014, eligible staff from 12 state health departments and their partnering agencies were invited to complete an online self-report questionnaire and achieved an 82% response rate (1,237/1,509). The cross-sectional data analyzed in 2015 were baseline to a study on enhancing EBDM capacity and supports. Results Webinars/workshops was the most frequently selected method to learn public health findings among those in state and local health departments, whereas academic journals was the top selection by those in universities and healthcare facilities (p<0.001). Several modifiable EBDM practices were associated with more frequent use of research evidence, including direct supervisor expectations for EBDM use and performance evaluation based partially on EBDM use (AOR=2.5, 95% CI=1.9, 3.2 and AOR=2.5, 95% CI=2.1, 2.9, respectively). Increased numbers of EBDM practices were associated with higher odds of frequent research evidence use. Participant characteristics associated with higher research evidence use and adjusted for were job role, education attainment, and gender. Conclusions To translate research into public health practice, researchers can tailor evidence on intervention implementation and effectiveness and disease burden to accessible and preferred formats for public health workers and partners. Management practices to support evidence-based disease prevention can be instituted and fostered in public health and partnering agencies.",yes,no,no,
CS-090,16559,SCOPUS_ID:17844394155,10.2105/AJPH.2004.050096,Correlates of cigarette smoking among selected Southwest and Northern Plains tribal groups: The AI-SUPERPFP study,American Journal of Public Health,2005,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Objectives. We describe the prevalence and correlates of cigarette smoking in 2 American Indian tribal groups. Methods. We performed multinomial logistic regression on epidemiological data from a population-based, cross-sectional study of Southwest and Northern Plains American Indians aged 15 to 54 years. Results. We found that 19% of Southwest men, 10% of Southwest women, 49% of Northern Plains men, and 51% of Northern Plains women were current smokers. Male gender and younger age were associated with higher odds of smoking in the Southwest tribe, whereas current or former marriage and having spent less time on a reservation were associated with higher odds of smoking in the Northern Plains population. Alcohol consumption was strongly associated with higher odds of smoking in both groups. Conclusions. Cigarette smoking is a major public health concern among American Indians. Because correlates and smoking patterns vary among different tribal groups, each group's unique characteristics should be considered when designing and implementing comprehensive, culturally appropriate interventions in American Indian communities.",yes,no,no,
CS-091,18703,SCOPUS_ID:84872519577,10.2105/AJPH.2011.300449,"Urban sprawl, physical activity, and body mass index: Nurses' health study and nurses' health study II",American Journal of Public Health,2013,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Objectives. We evaluated the association between the county sprawl index, a measure of residential density and street accessibility, and physical activity and body mass index (BMI). Methods. We conducted a multilevel cross-sectional analysis in a sample of Nurses' Health Study participants living throughout the United States in 2000 to 2001 (n = 136 592). Results. In analyses adjusted for age, smoking status, race, and husband's education, a 1-SD (25.7) increase in the county sprawl index (indicating a denser, more compact county) was associated with a 0.13 kilograms per meters squared (95% confidence interval [CI] = -0.18, -0.07) lower BMI and 0.41 (95% CI = 0.17, 0.65) more metabolic equivalent (MET) hours per week of total physical activity, 0.26 (95% CI = 0.19, 0.33) more MET hours per week of walking, and 0.47 (95% CI = 0.34, 0.59) more MET hours per week of walking, bicycling, jogging, and running. We detected potential effect modification for age, previous disease status, husband's education level (a proxy for socioeconomic status), and race. Conclusions. Our results suggest that living in a dense, compact county may be conducive to higher levels of physical activity and lower BMI in women. Copyright © 2012 by the American Public Health Association®.",yes,no,no,
CS-092,16274,SCOPUS_ID:9644254419,10.2105/AJPH.94.12.2149,Socioeconomic position and hormone replacement therapy use: Explaining the discrepancy in evidence from observational and randomized controlled trials,American Journal of Public Health,2004,Cross-sectional,Other/None,Cross-sectional,FALSE,[],"Objectives. We assessed the association between life-course socioeconomic status or position (SEP) and hormone replacement therapy (HRT). Methods. We conducted a cross-sectional analysis of 4286 women aged 60 to 79 years. Results. Women experiencing adverse socioeconomic circumstances across the life course were less likely to have used HRT. The associations of childhood socioeconomic measures with HRT use were independent of adult SEP, behavioral risk factors, and physiological risk factors for heart disease. Conclusions. SEP from across the life course is associated with HRT use. Because the association between early life SEP and HRT is not fully explained by adult risk factors, residual confounding (which is not captured by adjustment for adult variables only) may explain some of the disparity between observational studies and randomized controlled trials in this area.",yes,no,no,
CS-093,28298,SCOPUS_ID:84875987378,10.1093/eurpub/cks033,Long-term trends in obesity among Austrian adults and its relation with the social gradient: 1973-2007,European Journal of Public Health,2013,Cross-sectional,Other/None,Cross-sectional,TRUE,[],"Background: The prevalence of obesity is steadily increasing. There is little empirical evidence for the development of obesity in Austria. Therefore, the present study investigated long-term trends in the prevalence of obesity across different age and educational groups in Austrian adults. Methods: Self-reported data were derived from five nationally representative cross-sectional interview surveys (n = 178 818) in the years 1973, 1983, 1991, 1999 and 2006-07 in private homes and long-term care facilities for Austrian adults aged 20-99 years. An adjustment of the self-reported BMI was performed. Obesity was defined as BMI 30 kg m-2. Results: The age-adjusted prevalence of obesity was 11% during the study period (women: 11.3%, 95% CI 11.2-11.6; men: 9.9%, 95% CI 9.7-10.2). Obesity and a high mean BMI were most prevalent among subjects aged 55-74 years and among those with low educational status. The absolute change in obesity prevalence during the study period was significantly highest (P < 0.001) among women aged 75 years (3.0%), and among men aged 55-75 years (3.6%). Concerning educational level, the largest increase in obesity was seen in those with a low educational level (women: 4.1%, men: 2.6%; P < 0.001), whereas the aetiologic fraction was highest in middle-educated men. Relative inequalities for obesity showed a tendency to increase during the study period. Conclusion: Examining trends in subpopulations is important when planning accurate target group-specific prevention strategies. Therefore, in Austria targeted preventive measures should be designed according to age and educational level. © 2012 Published by Oxford University Press on behalf of the European Public Health Association. All rights reserved.",yes,no,no,
CS-094,38985,SCOPUS_ID:85185276889,10.1136/jech-2023-220750,"Time poverty, health and health-related behaviours in a Southern European city: A gender issue",Journal of Epidemiology and Community Health,2024,Cross-sectional,Other/None,Cross-sectional,TRUE,"['employment', 'health', 'health inequalities', 'poverty']","Background Despite its growing interest, time poverty is a neglected issue in public health analysis and policies. The objectives of this study were: (1) to analyse gender differences in paid, unpaid and total working time; (2) to identify gender differences in the factors related to time poverty; and (3) to examine gender differences in the relationship between time poverty, health and health-related behaviours in the city of Barcelona (Spain). Methods Cross-sectional study based on salaried workers aged 16-64 years interviewed in the 2021 Barcelona Health Survey (695 men and 713 women). Time poverty was defined as the top tercile of the total paid and unpaid work. Dependent variables were self-perceived health status, mental health, sleep time, sleep quality and leisure time physical activity. Results Women were more likely to be time poor. In both sexes, time poverty was related to the number of children. Whereas among men time poverty was not associated with any health indicators, among women it was related to poor mental health status (aOR=2.11, 95% CI 1.39 to 3.20), short sleep (aOR=1.54, 95% CI 1.05 to 2.25), poor sleep quality (aOR=1.83, 95% CI 1.25 to 2.68) and low leisure time physical activity (aOR=1.50, 95% CI 1.00 to 2.26). Conclusions This study suggests that time use can be an important social determinant of health and of gender inequalities in health. At the local level, in many European cities, time poverty could be reduced, among other interventions, by increasing affordable and good quality public services for the care of dependent persons.",yes,no,no,
CS-095,45109,SCOPUS_ID:85137301056,10.1016/j.ypmed.2022.107238,"Student tobacco use, secondhand smoke exposure, and policy beliefs before and after implementation of a tobacco-free campus policy: Analysis of five U.S. college and university campuses",Preventive Medicine,2022,Cross-sectional,Other/None,Cross-sectional,TRUE,"['Cigarette smoking', 'College students', 'College tobacco policies', 'E-cigarettes', 'Tobacco policy attitudes', 'Tobacco use']","The adoption of comprehensive tobacco policies by colleges and universities may help reduce student tobacco use. To this end, The American Cancer Society's Tobacco-Free Generation Campus Initiative (TFGCI) awarded grants to 106 higher learning institutions to adopt 100% tobacco-free campus policies. This study measured changes in student tobacco use, reported exposure to secondhand smoke, and support for types of tobacco policies among five TFGCI grantee institutions who implemented 100% tobacco-free policies. Students at five U.S. TFGCI grantee institutions completed two independent cross-sectional online surveys regarding tobacco use, exposure to secondhand smoke, and policy attitudes, once before (n = 2499) and once after (n = 1667) their campuses adopted a tobacco-free policy. Students were less likely to report current cigarette smoking (aOR: 0.73, 95% C.I.: 0.63, 0.85) and exposure to secondhand smoke on campus (aOR: 0.42, 95% C.I.: 0.23, 0.76) following the policy change. In contrast, students were more likely to report past 30-day use of electronic nicotine delivery systems (ENDS) (aOR: 2.16, C.I.: 1.77, 2.63) following the policy change, despite the policy's inclusion of all tobacco and nicotine products. Tobacco-free campus policies can be associated with decreases in tobacco product use and environmental smoke exposure. The extent of their effectiveness may vary by product and the inclusion of tailored messaging, cessation support, and enforcement approaches. To discourage use of these products among students, colleges and universities should adopt 100% tobacco-free policies, monitor product use trends, offer cessation support and messaging customized for specific groups and products, and utilize a comprehensive enforcement strategy.",yes,no,no,
CS-096,32084,SCOPUS_ID:12344306296,10.1093/ije/dyh268,The association of grandmaternal and maternal factors with maternal adult stature,International Journal of Epidemiology,2004,Cross-sectional,Other/None,Cross-sectional,FALSE,"['Birthweight', 'Growth', 'Intergenerational contribution', 'Socioeconomic status', 'Stature']","Background. Stature is an important determinant of several reproductive and non-reproductive health problems. Documentation of secular trends in stature has been based primarily on cross-sectional studies of special populations, primarily of men. The objective of this study is to determine how growth and socio-economic status (SES) factors relate to stature changes among lineal female relatives, maternal grandmothers to mothers. Methods. The study base was derived from a population-based intergenerational cohort which linked several statewide databases to data from the mothers' own birth certificates: the Washington State Intergenerational Cohort. Mothers in these ethnic groups were separately studied: non-Hispanic Whites, African Americans, Native Americans, Hispanics. We generated simple, partial, and multiple correlation coefficients to investigate the association between stature and other growth and SES factors. Results. A mother's stature is determined partly by her own mother's stature and partly by her birthweight. These two measures are individually stronger predictors of stature than are several available SES factors considered in combination - grandmother's age, parity, marital status, and mother's age. The maximal multiple correlation models yielded R2 values from 18% to 28%. Conclusions. Growth measures are stronger predictors of intergenerational changes in stature than are the several available socio-economic factors. However, socio-economic factors are partly responsible for the level of achieved prenatal and postnatal growth. Since grandmother's stature is a determinant of mother's birthweight, which in turn is a determinant of infant birthweight, some environmentally influenced determinants of some birth outcomes are already established before a prospective mother is conceived or born. © International Epidemiological Association 2004; all rights reserved.",no,no,no,This is an intergenerational cohort linkage study
CS-097,42155,SCOPUS_ID:77952584731,10.1016/j.ypmed.2010.02.015,Physical activity levels and differences in the prevalence of diabetes between the United States and Canada,Preventive Medicine,2010,Cross-sectional,Other/None,Cross-sectional,FALSE,"['Physical activity', 'Prevalence of diabetes']","Objective. To examine the American-Canadian difference in physical activity and its association with diabetes prevalence. Methods.We used cross-sectional data from nationally representative samples of adults (8688 persons aged ≥ 18. years) participating in the 2004 Joint Canada/U.S. Survey of Health. Using data on up to 22 activities in the past 3. months, we defined 3 physical activity groups (in metabolic equivalents-hours/day) as low (< 1.5), moderate (1.5-2.9), and high (≥ 3.0). We employed logistic regression models in our analyses. Results. Self-reported diabetes prevalence was 7.6% in the U.S. and 5.4% in Canada. The prevalence of low physical activity was considerably higher in the U.S. (70.9%) than in Canada (52.3%), while levels of moderate and high physical activity were higher in Canada (24.6% and 23.1%, respectively) than in the U.S. (14.3% and 14.8%, respectively). Using nationality (Canada as reference) to predict diabetes status, the adjusted odds ratio was 1.48 (95%CI, 1.22-1.79), and became 1.38 (95%CI, 1.15-1.66) when additionally adjusting for physical activity level. We estimate that 20.8% of the U.S.-Canada difference in diabetes prevalence is associated with physical activity. Conclusions. The difference in the prevalence of diabetes between U.S. and Canadian adults may be partially explained by differences in physical activity between the two countries. © 2010.",yes,no,no,
