abstract_id,pattern_index,pattern,matched_text,context
SCOPUS_ID:84882627990,37,action\s+is\s+needed,action is needed,...vernors in patient safety governance. It suggests action is needed to empower governors to undertake their statutory...
SCOPUS_ID:74249083412,1,policymakers?\s+should,policymakers should,"...clusion: Legislators, decision-makers, and health policymakers should be aware that several health problems are associa..."
SCOPUS_ID:70350610347,0,policies?\s+should,policies should,... northwestern China. More appropriate health care policies should be developed to achieve the goal of greater equal...
SCOPUS_ID:63749112198,3,policy\s+(changes?|reforms?)\s+are\s+(needed|required|necessary),policy changes are needed,...their offspring. Social intermediation and health policy changes are needed to increase the benefits of available health and ...
SCOPUS_ID:63749112198,46,health\s+(system|care|policy|insurance)\s+(reform|changes?)\s+(are|is)\s+(needed|necessary|required),health policy changes are needed,...wn and their offspring. Social intermediation and health policy changes are needed to increase the benefits of available health and ...
SCOPUS_ID:63749090134,16,policy\s+should\s+(prioritize|focus\s+on|address),policy should address,...easing awareness among service providers. Further policy should address how to establish intervention teams and multi-age...
SCOPUS_ID:38849148451,1,policymakers?\s+should,policymakers should,"...y influenced by the advent of the NHI. Therefore, policymakers should emphasize health prevention activities and diseas..."
SCOPUS_ID:38849148451,1,policymakers?\s+should,policymakers should,"...earlier, to be a leader, not a follower. Finally, policymakers should establish related benchmark indices for what driv..."
SCOPUS_ID:38749111781,2,government\s+(must|should),government should,"...screening. In particular, whether the New Zealand government should offer free mammography screening to all women age..."
SCOPUS_ID:34250720083,0,policies?\s+should,policies should,...ical pressures but have yet to agree on how those policies should engage as they are implemented at the level of th...
SCOPUS_ID:33845426284,50,(critical|essential|imperative|necessary|important)\s+that\s+.+(policy|government|policymakers),"important that debate occurs between theorists, policy makers, clinicians and service end-users to develop agreement over suitable and appropriate indicators for primary health care. A formal accounting of the relative strengths and weaknesses of any proposed indicator will enable sector commentators from a variety of viewpoints to discuss the relative merits of individual indicators, to understand the political and pragmatic reasons for their inclusion in any set of indicators and to trace the likely organisational impact of any given indicator. This paper details the development of an indicator appraisal tool that combines the assessment of scientific evidence with contextual considerations from the perspective of both the policy","...It is important that debate occurs between theorists, policy makers, clinicians and service end-users to develop agreement over suitable and appropriate indicators for primary health care. A formal accounting of the relative strengths and weaknesses of any proposed indicator will enable sector commentators from a variety of viewpoints to discuss the relative merits of individual indicators, to understand the political and pragmatic reasons for their inclusion in any set of indicators and to trace the likely organisational impact of any given indicator. This paper details the development of an indicator appraisal tool that combines the assessment of scientific evidence with contextual considerations from the perspective of both the policy environment and the primary health care sector. T..."
SCOPUS_ID:33646717953,50,(critical|essential|imperative|necessary|important)\s+that\s+.+(policy|government|policymakers),important that all the member countries within EU will take their responsibility in promoting public health goals in their national policy,"...ask in enhancing rational use of medicines. It is important that all the member countries within EU will take their responsibility in promoting public health goals in their national policy, e.g., in minimising the antibiotic resistance fo..."
SCOPUS_ID:29944438330,1,policymakers?\s+should,Policymakers should,...teoporosis is underestimated in the NHI database. Policymakers should be aware of this finding and allocate resources a...
SCOPUS_ID:0034921581,2,government\s+(must|should),Government must,... health care are neither equitable nor efficient. Government must play a role in supporting the organisation of hea...
SCOPUS_ID:0032966378,37,action\s+is\s+needed,action is needed,"...s of otherwise beneficial developments, and early action is needed. Copyright (C) 1999 Elsevier Science Ireland Ltd...."
SCOPUS_ID:0031974826,16,policy\s+should\s+(prioritize|focus\s+on|address),policy should focus on,"...eveloping countries, where resources are limited, policy should focus on education and training to improve birth outcomes...."
SCOPUS_ID:0030270809,2,government\s+(must|should),government should,...ical System (CMS). The authors recommend that the government should play a major and active role in regulating and fi...
SCOPUS_ID:0029039444,2,government\s+(must|should),government should,"...er private competitive provision. In general, the government should play an enabling role also by investing in health..."
SCOPUS_ID:85185704616,1,policymakers?\s+should,policymakers should,"...new weight-loss drugs are important, scholars and policymakers shouldn’t lose sight of population-level strategies that..."
SCOPUS_ID:85142401472,37,action\s+is\s+needed,Action is needed,...Health Care Access on the Line Action is needed to ensure that the digital health revolution help...
SCOPUS_ID:85136218317,0,policies?\s+should,policies should,"...se cancer mortality and DALY rates worldwide, and policies should be tailored appropriately to local cancer risk fa..."
SCOPUS_ID:85134697116,0,policies?\s+should,policies should,...ns raises the question of whether family planning policies should aim to expand method mix or invest in making exis...
SCOPUS_ID:85080843337,0,policies?\s+should,policies should,... diet) vary by a country's economic level. Health policies should focus on risk factors that have the greatest effe...
SCOPUS_ID:85044395523,0,policies?\s+should,Policies should,...tion in individuals with ischaemic heart disease. Policies should aim to control ambient levels of air pollution al...
SCOPUS_ID:84959423323,37,action\s+is\s+needed,action is needed,"...rogress in reducing maternal mortality, immediate action is needed to meet the ambitious SDG 2030 target, and ultima..."
SCOPUS_ID:80053253566,37,action\s+is\s+needed,action is needed,...all evidence of acceleration. Immediate concerted action is needed for a large number of countries to achieve MDG 4 ...
SCOPUS_ID:33646489470,1,policymakers?\s+should,policymakers should,"...e courts should be used as a last resort. Rather, policymakers should ensure that human rights standards guide their he..."
SCOPUS_ID:33646440764,0,policies?\s+should,policies should,... of low-income countries' scarce resources. These policies should seek to ensure local stability in health labour m...
SCOPUS_ID:23944504723,37,action\s+is\s+needed,Action is needed,...ally marked in clinical and surgical oncologists. Action is needed to improve the working lives of consultants....
SCOPUS_ID:10944272064,2,government\s+(must|should),government should,...o the polls on Dec 5 to decide whether or not the government should be allowed to sell off hospital buildings. A clea...
SCOPUS_ID:35448942712,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should prioritize,"...hildhood mortality, such integrated management of interventions should prioritize the poor. ©2007 American Medical Association. All..."
SCOPUS_ID:85190332071,51,(urgent|pressing|important)\s+(need|call)\s+for\s+(action|change|reform|intervention),urgent need for intervention,"...arrhea, and typhus. These findings underscore the urgent need for interventions to mitigate infectious diseases and address the ..."
SCOPUS_ID:85177457332,3,policy\s+(changes?|reforms?)\s+are\s+(needed|required|necessary),Policy reforms are needed,...ng a large number of patents on delivery devices. Policy reforms are needed to promote timely competition in the pharmaceutic...
SCOPUS_ID:85166597431,1,policymakers?\s+should,policymakers should,...ople with type 2 diabetes. Healthcare systems and policymakers should consider allocating adequate resources and develo...
SCOPUS_ID:85147091582,37,action\s+is\s+needed,Action is needed,"...r the last 2 decades, outside of Southern Africa. Action is needed to increase screening coverage if CC elimination ..."
SCOPUS_ID:85136909000,1,policymakers?\s+should,policymakers should,...em resilience. Our findings strongly suggest that policymakers should continue to advocate for achieving UHC in coming ...
SCOPUS_ID:85128961368,0,policies?\s+should,Policies should,...pecially among females and higher-income earners. Policies should target changes in the food environments to promot...
SCOPUS_ID:85125692711,37,action\s+is\s+needed,action is needed,...ties. We suggest that further research and policy action is needed to understand and remove barriers to vaccine upta...
SCOPUS_ID:85036582900,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should focus,... be independent of CD4+count or WHO stage. Future interventions should focus on those most at risk for early loss from care as...
SCOPUS_ID:84905397273,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should address,"...mic as well as infectious problem, and TB control interventions should address both the economic and clinical aspects of this di..."
SCOPUS_ID:84865544957,51,(urgent|pressing|important)\s+(need|call)\s+for\s+(action|change|reform|intervention),urgent need for intervention,"....22-0.88). Conclusions: Our findings point to the urgent need for interventions to reduce HIV-related stigma, not only for impro..."
SCOPUS_ID:77956792344,37,action\s+is\s+needed,Action is needed,"...to the impoverishment of large numbers of people. Action is needed to improve medicine affordability, such as promot..."
SCOPUS_ID:85161406388,50,(critical|essential|imperative|necessary|important)\s+that\s+.+(policy|government|policymakers),"critical that the population sciences community does its part to improve the science, education, and policy in this area of study and help to eliminate ethnoracial disparities in population health. My 2022 PAA Presidential Address focuses on race and ethnicity, racism, and U.S. population health in the United States and is organized into five sections. First, I provide a descriptive overview of ethnoracial disparities in U.S. population health. Second, I emphasize the often overlooked scientific value of such descriptive work and demonstrate how such seemingly straightforward description is complicated by issues of population hetero-ge neity, time and space, and the complexity of human health. Third, I make the case that the population sciences have generally been far too slow in incorporating the role of racism into explanations for ethnoracial health disparities and lay out a conceptual framework for doing so. Fourth, I discuss how my research team is designing, col-lecting, and disseminating data for the scientific community that will have potential to, among many other purposes, create a better understanding of ethnoracial health disparities and the role of racism in producing such disparities. Finally, I close by sug-gesting some policy","...loss of life far too often and early. Thus, it is critical that the population sciences community does its part to improve the science, education, and policy in this area of study and help to eliminate ethnoracial disparities in population health. My 2022 PAA Presidential Address focuses on race and ethnicity, racism, and U.S. population health in the United States and is organized into five sections. First, I provide a descriptive overview of ethnoracial disparities in U.S. population health. Second, I emphasize the often overlooked scientific value of such descriptive work and demonstrate how such seemingly straightforward description is complicated by issues of population hetero-ge neity, time and space, and the complexity of human health. Third, I make the case that the population sciences have generally been far too slow in incorporating the role of racism into explanations for ethnoracial health disparities and lay out a conceptual framework for doing so. Fourth, I discuss how my research team is designing, col-lecting, and disseminating data for the scientific community that will have potential to, among many other purposes, create a better understanding of ethnoracial health disparities and the role of racism in producing such disparities. Finally, I close by sug-gesting some policy-and education-related efforts that are needed to ..."
SCOPUS_ID:85024484853,50,(critical|essential|imperative|necessary|important)\s+that\s+.+(policy|government|policymakers),important that the vaccine would not come to problematise Pap smear-based screening. The article points to the contextually contingent nature of policy,"...s in which they emerged. At the same time, it was important that the vaccine would not come to problematise Pap smear-based screening. The article points to the contextually contingent nature of policymaking around new medical technologies, and the sk..."
SCOPUS_ID:79960564570,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should focus,...ed with higher odds of violence. Partner violence interventions should focus on reducing children's exposure to violenceand pr...
SCOPUS_ID:85208581244,0,policies?\s+should,policies should,...ns and support for vulnerable individuals. Public policies should prioritize the regulation of high-risk gambling a...
SCOPUS_ID:85207904817,1,policymakers?\s+should,policymakers should,"...revent patterns of injurious shootings by police, policymakers should consider addressing undermanaged substance use di..."
SCOPUS_ID:85203837010,9,public\s+health\s+interventions?\s+should,Public health interventions should,"...the inequalities, act by intersectional patterns. Public health interventions should provide economic security, particularly for women..."
SCOPUS_ID:85204155260,1,policymakers?\s+should,Policymakers should,...th system strengthening initiatives is essential. Policymakers should ensure that health interventions improve access a...
SCOPUS_ID:85199330554,0,policies?\s+should,policies should,"...reased flexible working time arrangements, public policies should promote the development of control over working t..."
SCOPUS_ID:85189907554,1,policymakers?\s+should,policymakers should,...chool characteristics. Our findings indicate that policymakers should be cautious about using silent eating at schools ...
SCOPUS_ID:85189511440,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should focus,"...context and suggest that intergenerational trauma interventions should focus on addressing family communication, trauma commun..."
SCOPUS_ID:85184619436,0,policies?\s+should,policies should,"...rspective, our findings suggest that age-friendly policies should be updated over time and be place- and characteri..."
SCOPUS_ID:85184135081,2,government\s+(must|should),government should,...ernment policy initiatives. We recommend that the government should formulate an integrated human resource planning p...
SCOPUS_ID:85178279889,0,policies?\s+should,policies should,"...3,2.48; Mothers: OR:3.56 95%CI:2.54,4.99). Future policies should be designed to facilitate the working lives of mo..."
SCOPUS_ID:85176209286,0,policies?\s+should,policies should,"...fication factors in elderly Europeans, and health policies should focus more on the psycho-social aspects of this c..."
SCOPUS_ID:85167581095,0,policies?\s+should,policies should,...s or have more criminalizing and less integrating policies should consider adopting targeted outreach strategies to...
SCOPUS_ID:85162176947,0,policies?\s+should,policies should,...he findings suggest that existing ageing-in-place policies should take a more holistic approach by better including...
SCOPUS_ID:85162166815,1,policymakers?\s+should,Policymakers should,...debt has a substantial negative impact on health. Policymakers should design policies that promote the prudent use of d...
SCOPUS_ID:85153849040,11,(existing|current)\s+policies?\s+(are|is)\s+(inadequate|insufficient|outdated),current policies are insufficient,... the study period. These results suggest that the current policies are insufficient to achieve its financial protection goals against...
SCOPUS_ID:85143353366,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should focus,"...romoting internal coping resources. Specifically, interventions should focus on financial hardship and mastery for vulnerable ..."
SCOPUS_ID:85120336104,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should target,"...llenges their household dominance. Multicomponent interventions should target men, couples and communal ideals reinforcing nega..."
SCOPUS_ID:85118886553,1,policymakers?\s+should,policymakers should,...d residential location. The findings suggest that policymakers should consider both the geographical distribution of re...
SCOPUS_ID:85113333598,9,public\s+health\s+interventions?\s+should,public health interventions should,...ndings illuminate how medical recommendations and public health interventions should account for the unequal experience of influence a...
SCOPUS_ID:85105595537,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should target,"...here interventions must be directed. Besides, the interventions should target family factors...."
SCOPUS_ID:85105030919,1,policymakers?\s+should,policymakers should,"...ently operating under tight resource constraints, policymakers should be careful to avoid unintended inequalities in pa..."
SCOPUS_ID:85102243424,1,policymakers?\s+should,Policymakers should,...bute further to reduced depression risk in China. Policymakers should also improve the utilization of medical resources...
SCOPUS_ID:85100425535,0,policies?\s+should,policies should,...ximize access to opportunity and health.Education policies should comprehensively address school quality and racism...
SCOPUS_ID:85100425535,48,(social|economic|welfare|housing|education)\s+policies?\s+should,Education policies should,...es that maximize access to opportunity and health.Education policies should comprehensively address school quality and racism...
SCOPUS_ID:85100042509,50,(critical|essential|imperative|necessary|important)\s+that\s+.+(policy|government|policymakers),"important that disinvestment decision-making processes are transparent and consistent. Conclusion: Insight in the distinct viewpoints identified in this study contributes to a better understanding of why it has been considered difficult to obtain public support for disinvestment of healthcare interventions, and can help policy","...ed. People holding viewpoint IV, consider it most important that disinvestment decision-making processes are transparent and consistent. Conclusion: Insight in the distinct viewpoints identified in this study contributes to a better understanding of why it has been considered difficult to obtain public support for disinvestment of healthcare interventions, and can help policymakers to change their approach to disinvestment t..."
SCOPUS_ID:85099181136,1,policymakers?\s+should,policymakers should,...imension in the migration story and indicate that policymakers should encourage the return migration of migrant mothers...
SCOPUS_ID:85097459923,2,government\s+(must|should),government should,...ice-experiment to explore how the UK-public think government should act in these situations; and to explore how “ineq...
SCOPUS_ID:85097459923,40,government\s+should\s+(regulate|intervene|act),government should act,...ice-experiment to explore how the UK-public think government should act in these situations; and to explore how “inequali...
SCOPUS_ID:85091241760,2,government\s+(must|should),government should,"...rough to HMS should be carried out. Moreover, the government should increase the publicity of HMS...."
SCOPUS_ID:85088024651,0,policies?\s+should,policies should,"... integration policy. In addition, macro-migration policies should encourage local mobility within the same cultural..."
SCOPUS_ID:85088024651,2,government\s+(must|should),government must,...lth and SRH. This evidence may be alarming. Local government must respect origin cultures when carrying out social ...
SCOPUS_ID:85074829790,4,we\s+(call\s+for|recommend|urge)\s+policy,We urge policy,...der people have no access to home-based services. We urge policy makers to improve the benefit package of the LTCN...
SCOPUS_ID:85072520625,0,policies?\s+should,Policies should,...t and has long lasting effects for the caregiver. Policies should account for this asymmetry when assessing the imp...
SCOPUS_ID:85054070515,0,policies?\s+should,Policies should,...dhood affect older adults' productive engagement. Policies should be put in place to reduce socioeconomic disadvant...
SCOPUS_ID:85052878084,1,policymakers?\s+should,Policymakers should,"...articularly women, to create a new cohort effect. Policymakers should consider the differential impact economic and soc..."
SCOPUS_ID:85049521366,0,policies?\s+should,policies should,...reate barriers to healthcare access. Cost-sharing policies should recognise the different social protection needs o...
SCOPUS_ID:85044619191,0,policies?\s+should,policies should,...of child rearing. It is strongly recommended that policies should be developed to address the time cost of child re...
SCOPUS_ID:85043378482,0,policies?\s+should,policies should,"...me economically active or mothers (5). Therefore, policies should seek to prevent adolescent childbearing, support ..."
SCOPUS_ID:85042332982,1,policymakers?\s+should,policymakers should,...on between income inequality and health. European policymakers should therefore focus on strengthening primary care sys...
SCOPUS_ID:85030084056,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should focus,"... older people's overall physical activity, future interventions should focus on residential form and access to functional spac..."
SCOPUS_ID:85012288969,2,government\s+(must|should),government should,"...er, a moderate drinker, and holding a belief that government should do more to reduce alcohol harms were associated w..."
SCOPUS_ID:85009165656,2,government\s+(must|should),government should,"...ental conflict of interests. Consequently, the UK government should reassess the prominence it currently affords to t..."
SCOPUS_ID:84991705985,2,government\s+(must|should),government should,...situation of the spatial access to hospitals. The government should continue carrying on its responsibility in alloca...
SCOPUS_ID:84987971673,0,policies?\s+should,policies should,"...policy, and suggest that similar user-fee removal policies should be accompanied by other measures addressing staff..."
SCOPUS_ID:85185600008,2,government\s+(must|should),government should,"...hensive care service system for older adults, the government should expand the scope of the pilot program and increas..."
SCOPUS_ID:85183777664,1,policymakers?\s+should,policymakers should,... encouragement from both healthcare providers and policymakers should be implemented with a particular focus on targeti...
SCOPUS_ID:85171788985,0,policies?\s+should,policies should,"...hysical and mental health. To address this issue, policies should prioritize raising awareness among migrant childr..."
SCOPUS_ID:85169792208,2,government\s+(must|should),government should,... developmental trajectory of unhealthy aging. The government should promote the realisation of healthy aging from the...
SCOPUS_ID:85163319024,1,policymakers?\s+should,policymakers should,"...e an important source of long-term care services, policymakers should consider that caregiving may be stressful and tha..."
SCOPUS_ID:85148698880,1,policymakers?\s+should,policymakers should,"...rticipation. Based on the findings of this study, policymakers should advocate to strengthen financial and emotional su..."
SCOPUS_ID:85147095872,0,policies?\s+should,policies should,"...automation-induced change in the workplace, which policies should be particularly attentive to...."
SCOPUS_ID:85144012320,0,policies?\s+should,Policies should,...erated by contextual income or income inequality. Policies should be aimed at allowing a greater proportion of peop...
SCOPUS_ID:85140999231,1,policymakers?\s+should,Policymakers should,...omen but also their mental and subjective health. Policymakers should implement policies that encourage positive attitu...
SCOPUS_ID:85138053284,1,policymakers?\s+should,Policymakers should,...nal interventions targeting specific occupations. Policymakers should target interventions for increasing vaccine readi...
SCOPUS_ID:85135922937,0,policies?\s+should,policies should,... and could transmit them to their offsprings. The policies should also recognise the key factors explaining these s...
SCOPUS_ID:85126454507,1,policymakers?\s+should,Policymakers should,... the majority have weak labour market attachment. Policymakers should therefore consider placing more emphasis on non-w...
SCOPUS_ID:85125493195,0,policies?\s+should,Policies should,...ts do not outweigh the role of fast-food outlets. Policies should target food environments to promote better diets ...
SCOPUS_ID:85122654600,32,(laws?|regulations?|rules?)\s+should\s+be\s+(changed|revised|strengthened|enacted),rules should be strengthened,...e been exposed to it should be counselled. School rules should be strengthened and appropriate punishment given to students who ...
SCOPUS_ID:85077917326,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should focus,...ghbourhoods. Childhood overweight/obesity-related interventions should focus on promoting participation in a range of health b...
SCOPUS_ID:85051128549,0,policies?\s+should,policies should,"...rriving in Europe, targeted health or integration policies should be developed or reviewed...."
SCOPUS_ID:85045197952,0,policies?\s+should,policies should,"...blic health policies in COPD prevention, and such policies should adopt an intersectional perspective...."
SCOPUS_ID:85019571181,8,interventions?\s+should\s+(focus|target|address|prioritize),interventions should focus,"... for PLWH. To develop social capital effectively, interventions should focus on strengthening PLWH's social connections and en..."
SCOPUS_ID:84987985112,1,policymakers?\s+should,policymakers should,"...expanded, especially among women. Researchers and policymakers should continuously monitor the trends that may cause fu..."
