abstract_id,pattern_index,pattern,matched_text,context
SCOPUS_ID:84890181990,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...r and thus to help target interventions. However, policy makers should view reducing frequent ED use as only one element..."
SCOPUS_ID:84871976341,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...osts are declining because of patent expirations. Policy makers should consider interventions at the patient and provide...
SCOPUS_ID:84862496235,2,government\s+must,government must,"...ould become unsustainable. Therefore, the Chinese government must consider which costs to cover for people in econo..."
SCOPUS_ID:84862501547,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...ices consider delaying the adoption of ICD-10-CM. Policy makers should also begin planning now for ways to make the comi...
SCOPUS_ID:84858608214,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...tion technology infrastructure, federal and state policy makers should consider additional measures, such as adopting he..."
SCOPUS_ID:84858603634,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...ct reshapes the US health insurance market, state policy makers should be prepared to revisit regulation of stop-loss co..."
SCOPUS_ID:84862495923,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...price of the treatment. The findings suggest that policy makers should find ways to improve how physicians are educated ...
SCOPUS_ID:84862922642,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...gnificantly reduced. The findings underscore that policy makers should design payment methods carefully to both contain ...
SCOPUS_ID:84855677500,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...nerable members of society: infants and children. Policy makers should also consider providing specific information to f...
SCOPUS_ID:84855669994,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"... have an adequate workforce of registered nurses, policy makers should expand the number of educational programs in thes..."
SCOPUS_ID:84855688719,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...ple from enrolling. Yet our results indicate that policy makers should prepare to handle a broad range of contingencies ...
SCOPUS_ID:84855972260,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...s also worsened for these vulnerable populations, policy makers should learn more about the possible connections-and con..."
SCOPUS_ID:84855644505,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,... higher-volume procedures. The results imply that policy makers should focus on clusters' potential for restructuring ca...
SCOPUS_ID:79960284456,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...nstitutional and noninstitutional long-term care, policy makers should take steps to reduce racial and ethnic disparitie..."
SCOPUS_ID:79960256060,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...istent than portrayed at the time. Going forward, policy makers should strive to communicate how health care policy choi..."
SCOPUS_ID:79960252970,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...ut adding to the unsustainably high cost of care, policy makers should focus on ensuring that patients have access to es..."
SCOPUS_ID:79959530821,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...oader moral case for vaccination that parents and policy makers should consider. This case has four components: benefits...
SCOPUS_ID:79955625172,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,Policy makers should,...g variations in cost without sacrificing quality. Policy makers should focus on what aspects of certain VA medical cente...
SCOPUS_ID:79955616048,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...encourage greater use of personal health records, policy makers should understand the views of physicians on using these..."
SCOPUS_ID:84855707741,0,policies\s+should,policies should,"...riate first treatments, while prior authorization policies should focus on moving patients to appropriate second-li..."
SCOPUS_ID:79953801002,20,policy .* (should prioritize|must focus on|must address),policy makers must address,...light challenges that public health officials and policy makers must address in formulating strategies to respond to a pandemi...
SCOPUS_ID:79960077977,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...health care spending. These findings suggest that policy makers should pursue options that move the nation toward greate...
SCOPUS_ID:77958040408,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...e probably intended to increase patient autonomy, policy makers should consider the sizable opportunity costs. ©2010 Pro..."
SCOPUS_ID:59449095442,1,policymakers?\s+should,Policymakers should,"...ses, a group with sizable out-of-pocket spending. Policymakers should be aware that cost sharing at the point of care c..."
SCOPUS_ID:54349108110,1,policymakers?\s+should,Policymakers should,...lled trials are often unavailable and infeasible. Policymakers should incorporate decision analysis into comparative ef...
SCOPUS_ID:27644468400,0,policies\s+should,Policies should,...ractices experienced substantial financial risks. Policies should be designed to provide incentives and support ser...
SCOPUS_ID:8844269543,0,policies\s+should,Policies should,"...e care are driven more by residence than by race. Policies should focus on getting the rates right, rather than sol..."
SCOPUS_ID:3242665380,1,policymakers?\s+should,Policymakers should,...quivalent level of funding were invested in CHCs. Policymakers should consider CHC expansions as complementary to insur...
SCOPUS_ID:15544383538,0,policies\s+should,Policies should,"...e care are driven more by residence than by race. Policies should focus on getting the rates right, rather than sol..."
SCOPUS_ID:1542539934,1,policymakers?\s+should,policymakers should,"... otherwise stable coverage. Given these dynamics, policymakers should think of ""uninsured"" as referring not to people, ..."
SCOPUS_ID:0036830744,28,action is needed,action is needed,...cy; and setting priorities. Responsible political action is needed to develop a new mindset and lay the groundwork f...
SCOPUS_ID:0037859788,1,policymakers?\s+should,policymakers should,...nge following conversion. The study suggests that policymakers should assess the risk entailed in a conversion by consi...
SCOPUS_ID:85182497140,20,policy .* (should prioritize|must focus on|must address),"Policy Points The US health care system faces mounting pressure to reduce greenhouse gas emissions and adapt to the impacts of climate change; motivated institutions and an engaged health care workforce are essential to the development, implementation, and maintenance of a climate-ready US health care system. Health care workers have numerous profession-specific and role-specific opportunities to address the causes and impacts of climate change. Policies must address","...Policy Points The US health care system faces mounting pressure to reduce greenhouse gas emissions and adapt to the impacts of climate change; motivated institutions and an engaged health care workforce are essential to the development, implementation, and maintenance of a climate-ready US health care system. Health care workers have numerous profession-specific and role-specific opportunities to address the causes and impacts of climate change. Policies must address institutional barriers to change and create incen..."
SCOPUS_ID:85179353096,1,policymakers?\s+should,policymakers should,"...health care delivery and quality improvement, and policymakers should consider promoting the use of narrative feedback ..."
SCOPUS_ID:85212951467,1,policymakers?\s+should,Policymakers should,"...Policy Points Policymakers should consider both material (e.g., cost) and attitudin..."
SCOPUS_ID:85165674213,20,policy .* (should prioritize|must focus on|must address),"Policy Points Models for access to care for uninsured immigrant children that mitigate structural and sociopolitical barriers to inclusive health care include funding structures (e.g., state-sponsored coverage) and care delivery systems (e.g., federally qualified health centers,). Although the quintessential model of access to care necessitates health coverage for all children regardless of immigration status or date of United States entry, incremental policy change may more realistically and efficiently advance equitable access to high-quality health care. Intentional advocacy efforts should prioritize","...Policy Points Models for access to care for uninsured immigrant children that mitigate structural and sociopolitical barriers to inclusive health care include funding structures (e.g., state-sponsored coverage) and care delivery systems (e.g., federally qualified health centers,). Although the quintessential model of access to care necessitates health coverage for all children regardless of immigration status or date of United States entry, incremental policy change may more realistically and efficiently advance equitable access to high-quality health care. Intentional advocacy efforts should prioritize achievable goals that are grounded in data, are a..."
SCOPUS_ID:85159311534,1,policymakers?\s+should,Policymakers should,...Policy Points Policymakers should invest in programs to support rural health system...
SCOPUS_ID:85153518603,20,policy .* (should prioritize|must focus on|must address),"Policy Points There need to be sweeping changes to medical school curricula that addresses structural racism in medicine and how to attend to this in medical practice. The Liaison Committee on Medical Education should develop and promulgate specific learning objectives and curricular offerings that require medical schools to teach about structural racism and antiracist medical practice in ways that are robust and standardized. The federal government, through the Health Resources and Services Administration, should prioritize","...Policy Points There need to be sweeping changes to medical school curricula that addresses structural racism in medicine and how to attend to this in medical practice. The Liaison Committee on Medical Education should develop and promulgate specific learning objectives and curricular offerings that require medical schools to teach about structural racism and antiracist medical practice in ways that are robust and standardized. The federal government, through the Health Resources and Services Administration, should prioritize support for antiracism education in medical schoo..."
SCOPUS_ID:85151964482,1,policymakers?\s+should,Policymakers should,... operative or dominant in merger decision making. Policymakers should be careful about passing legislation that encoura...
SCOPUS_ID:85150978900,1,policymakers?\s+should,Policymakers should,...high-quality home health agency use. Conclusions: Policymakers should be aware of the potential unintended consequences...
SCOPUS_ID:85153687504,1,policymakers?\s+should,policymakers should,"...ecedented data modernization effort, scholars and policymakers should ensure ongoing reforms are aligned with the five ..."
SCOPUS_ID:85153684656,20,policy .* (should prioritize|must focus on|must address),"Policy Points The predominantly fee-for-service reimbursement architecture of the US health care system contributes to waste and excess spending. While the past decade of payment reforms has galvanized the adoption of alternative payment models and generated moderate savings, uptake of truly population-based payment systems continues to lag, and interventions to date have had limited impact on care quality, outcomes, and health equity. To realize the promise of payment reforms as instruments for delivery system transformation, future policies for health care financing must focus on","...Policy Points The predominantly fee-for-service reimbursement architecture of the US health care system contributes to waste and excess spending. While the past decade of payment reforms has galvanized the adoption of alternative payment models and generated moderate savings, uptake of truly population-based payment systems continues to lag, and interventions to date have had limited impact on care quality, outcomes, and health equity. To realize the promise of payment reforms as instruments for delivery system transformation, future policies for health care financing must focus on accelerating the diffusion of value-based payment..."
SCOPUS_ID:85150653175,0,policies\s+should,Policies should,"...ld be inadequate to reverse the obesity epidemic. Policies should also address consumption, both inside and outside..."
SCOPUS_ID:85124495023,0,policies\s+should,policies should,...ted States. Those states with the least expansive policies should therefore consider enacting these evidence-based ...
SCOPUS_ID:85105361996,1,policymakers?\s+should,policymakers should,...ancy support waiver programs suggest that federal policymakers should consider allowing states to more directly subsidi...
SCOPUS_ID:85099534572,0,policies\s+should,Policies should,...o maximize their potential for equitable impacts. Policies should be proposed in ways that readily lead to implemen...
SCOPUS_ID:85099534572,20,policy .* (should prioritize|must focus on|must address),"Policy Points This analysis finds that government obesity policies in England have largely been proposed in a way that does not readily lead to implementation; that governments rarely commission evaluations of previous government strategies or learn from policy failures; that governments have tended to adopt less interventionist policy approaches; and that policies largely make high demands on individual agency, meaning they rely on individuals to make behavior changes rather than shaping external influences and are thus less likely to be effective or equitable. These findings may help explain why after 30 years of proposed government obesity policies, obesity prevalence and health inequities still have not been successfully reduced. If policymakers address the issues identified in this analysis, population obesity could be tackled more successfully, which has added urgency given the COVID-19 pandemic. Context: In England, the majority of adults, and more than a quarter of children aged 2 to 15 years live with obesity or excess weight. From 1992 to 2020, even though the government published 14 obesity strategies in England, the prevalence of obesity has not been reduced. We aimed to determine whether such government strategies and policies have been fit for purpose regarding their strategic focus, nature, basis in theory and evidence, and implementation viability. Method: We undertook a mixed-methods study, involving a document review and analysis of government strategies either wholly or partially dedicated to tackling obesity in England. We developed a theory-based analytical framework, using content analysis and applied thematic analysis (ATA) to code all policies. Our interpretation drew on quantitative findings and thematic analysis. Findings: We identified and analyzed 14 government strategies published from 1992 to 2020 containing 689 wide-ranging policies. Policies were largely proposed in a way that would be unlikely to lead to implementation; the majority were not interventionist and made high demands on individual agency, meaning that they relied on individuals to make behavior changes rather than shaping external influences, and are thus less likely to be effective or to reduce health inequalities. Conclusions: The government obesity strategies’ failure to reduce the prevalence of obesity in England for almost 30 years may be due to weaknesses in the policies’ design, leading to a lack of effectiveness, but they may also be due to failures of implementation and evaluation. These failures appear to have led to insufficient or no policy learning and governments proposing similar or identical policies repeatedly over many years. Governments should learn from their earlier policy failures. They should prioritize","...Policy Points This analysis finds that government obesity policies in England have largely been proposed in a way that does not readily lead to implementation; that governments rarely commission evaluations of previous government strategies or learn from policy failures; that governments have tended to adopt less interventionist policy approaches; and that policies largely make high demands on individual agency, meaning they rely on individuals to make behavior changes rather than shaping external influences and are thus less likely to be effective or equitable. These findings may help explain why after 30 years of proposed government obesity policies, obesity prevalence and health inequities still have not been successfully reduced. If policymakers address the issues identified in this analysis, population obesity could be tackled more successfully, which has added urgency given the COVID-19 pandemic. Context: In England, the majority of adults, and more than a quarter of children aged 2 to 15 years live with obesity or excess weight. From 1992 to 2020, even though the government published 14 obesity strategies in England, the prevalence of obesity has not been reduced. We aimed to determine whether such government strategies and policies have been fit for purpose regarding their strategic focus, nature, basis in theory and evidence, and implementation viability. Method: We undertook a mixed-methods study, involving a document review and analysis of government strategies either wholly or partially dedicated to tackling obesity in England. We developed a theory-based analytical framework, using content analysis and applied thematic analysis (ATA) to code all policies. Our interpretation drew on quantitative findings and thematic analysis. Findings: We identified and analyzed 14 government strategies published from 1992 to 2020 containing 689 wide-ranging policies. Policies were largely proposed in a way that would be unlikely to lead to implementation; the majority were not interventionist and made high demands on individual agency, meaning that they relied on individuals to make behavior changes rather than shaping external influences, and are thus less likely to be effective or to reduce health inequalities. Conclusions: The government obesity strategies’ failure to reduce the prevalence of obesity in England for almost 30 years may be due to weaknesses in the policies’ design, leading to a lack of effectiveness, but they may also be due to failures of implementation and evaluation. These failures appear to have led to insufficient or no policy learning and governments proposing similar or identical policies repeatedly over many years. Governments should learn from their earlier policy failures. They should prioritize policies that make minimal demands on individuals..."
SCOPUS_ID:85099189842,1,policymakers?\s+should,policymakers should,"... implications of these changes are not yet known, policymakers should consider balancing the benefits of professionaliz..."
SCOPUS_ID:85096764931,24,policy .* (has failed|has not been effective|is ineffective),"Policy Points Reflecting on current response deficiencies, we offer a model for a national contingency supply chain cell (NCSCC) construct to manage the medical materials supply chain in support of emergencies, such as COVID-19. We develop the following: a framework for governance and response to enable a globally independent supply chain; a flexible structure to accommodate the requirements of state and county health systems for receiving and distributing materials; and a national material “control tower” to improve transparency and real-time access to material status and location. Context: Much of the discussion about the failure of the COVID-19 supply chain has centered on personal protective equipment (PPE) and the degree of vulnerability of care. Prior research on supply chain risks have focused on mitigating the risk of disruptions of specific purchased materials within a bounded region or on the shifting status of cross-border export restrictions. But COVID-19 has impacted every purchase category, region, and border. This paper is responsive to the National Academies of Sciences, Engineering and Medicine recommendation to study and monitor disasters and to provide governments with course of action to satisfy legislative mandates. Methods: Our analysis draws on our observations of the responses to COVID-19 in regard to acquisition and contracting problem-solving, our review of field discussions and interactions with experts, a critique of existing proposals for managing the strategic national stockpile in the United States a mapping of the responses to national contingency planning phases, and the identification of gaps in current national healthcare response policy frameworks and proposals. Findings: Current proposals call for augmenting a system that has failed","...Policy Points Reflecting on current response deficiencies, we offer a model for a national contingency supply chain cell (NCSCC) construct to manage the medical materials supply chain in support of emergencies, such as COVID-19. We develop the following: a framework for governance and response to enable a globally independent supply chain; a flexible structure to accommodate the requirements of state and county health systems for receiving and distributing materials; and a national material “control tower” to improve transparency and real-time access to material status and location. Context: Much of the discussion about the failure of the COVID-19 supply chain has centered on personal protective equipment (PPE) and the degree of vulnerability of care. Prior research on supply chain risks have focused on mitigating the risk of disruptions of specific purchased materials within a bounded region or on the shifting status of cross-border export restrictions. But COVID-19 has impacted every purchase category, region, and border. This paper is responsive to the National Academies of Sciences, Engineering and Medicine recommendation to study and monitor disasters and to provide governments with course of action to satisfy legislative mandates. Methods: Our analysis draws on our observations of the responses to COVID-19 in regard to acquisition and contracting problem-solving, our review of field discussions and interactions with experts, a critique of existing proposals for managing the strategic national stockpile in the United States a mapping of the responses to national contingency planning phases, and the identification of gaps in current national healthcare response policy frameworks and proposals. Findings: Current proposals call for augmenting a system that has failed to deliver the needed response to COVID-19. These..."
SCOPUS_ID:85092896292,20,policy .* (should prioritize|must focus on|must address),Policy Points Explanations for the troubling trend in US life expectancy since the 1980s should be grounded in the dynamic changes in policies and political landscapes. Efforts to reverse this trend and put US life expectancy on par with other high-income countries must address,...Policy Points Explanations for the troubling trend in US life expectancy since the 1980s should be grounded in the dynamic changes in policies and political landscapes. Efforts to reverse this trend and put US life expectancy on par with other high-income countries must address those factors. Of prime importance are the shifts...
SCOPUS_ID:85085042577,1,policymakers?\s+should,Policymakers should,...of different orders and do not necessarily align. Policymakers should critically evaluate integrated care programs to i...
SCOPUS_ID:85085039908,1,policymakers?\s+should,Policymakers should,...how how this case provides generalizable lessons. Policymakers should be wary of using clinical practice guidelines as ...
SCOPUS_ID:85074400757,1,policymakers?\s+should,policymakers should,...ross all health centers over the long term. State policymakers should understand the likely impacts of proposed Medicai...
SCOPUS_ID:85074400757,20,policy .* (should prioritize|must focus on|must address),"Policy Points Recent federal proposals to use block grants or per capita caps to fund Medicaid would likely lead to cuts in Medicaid funding for health centers, which are an important source of care for Medicaid enrollees. Recent Medicaid §1115 waivers are seeking to change state-level enrollment and eligibility requirements in ways that are expected to adversely affect health center revenues. Proposed Medicaid funding cuts are expected to lead to reductions in service capacity across all health centers over the long term. State policymakers should understand the likely impacts of proposed Medicaid program changes on health centers in their states and allocate funding to help offset lost federal financing. Context: In 2017, Congress considered implementing block grants or per capita caps to significantly reduce federal financing of the Medicaid program. Medicaid plays a key role in supporting health centers in their provision of care to patients with Medicaid coverage. Consequently, changes to the program could have serious implications for health centers and their ability to fulfill their mission. Methods: We used a mixed-methods approach to (a) test a model simulating the effect of block grants and per capita caps on health centers’ total revenues and general service capacity, and (b) augment model assumptions by using information collected from official Medicaid documents and interviews with health center leadership staff. Data came from the Uniform Data Systems (UDS), state- and county-level population projections, structured analyses of waiver documents, and interviews with health center leaders in seven states with approved or pending Medicaid §1115 waivers. Findings: By 2024, in states where Medicaid coverage was expanded under the Affordable Care Act, block grant funding for Medicaid would decrease total health center revenues for the expansion population by 92%, and by 58% for traditional enrollees. In nonexpansion states, block grants would decrease health center revenues for traditional Medicaid enrollees by 38%. In expansion states, a per capita cap would, by 2024, decrease health center revenues for the expansion population by 78%, and for traditional Medicaid enrollees by 3%. The per capita cap would reduce health center revenues for traditional Medicaid enrollees in nonexpansion states by 2%. Eliminating the Medicaid expansion population would not fully compensate for health center revenue deficits in expansion states. Health center executives in all sample states expressed significant uncertainty around federal plans to reduce Medicaid funding as well as the financial implications of §1115 waiver requirements. Many interviewees anticipate cutting back on services and/or staff as a result. Conclusions: Both block grants and per capita caps would have a detrimental effect on health centers. Although health center leaders anticipate a reduction in services and/or staff, the uncertainty around federal and state proposals hinders health centers from making concrete strategic plans. States should prioritize","...Policy Points Recent federal proposals to use block grants or per capita caps to fund Medicaid would likely lead to cuts in Medicaid funding for health centers, which are an important source of care for Medicaid enrollees. Recent Medicaid §1115 waivers are seeking to change state-level enrollment and eligibility requirements in ways that are expected to adversely affect health center revenues. Proposed Medicaid funding cuts are expected to lead to reductions in service capacity across all health centers over the long term. State policymakers should understand the likely impacts of proposed Medicaid program changes on health centers in their states and allocate funding to help offset lost federal financing. Context: In 2017, Congress considered implementing block grants or per capita caps to significantly reduce federal financing of the Medicaid program. Medicaid plays a key role in supporting health centers in their provision of care to patients with Medicaid coverage. Consequently, changes to the program could have serious implications for health centers and their ability to fulfill their mission. Methods: We used a mixed-methods approach to (a) test a model simulating the effect of block grants and per capita caps on health centers’ total revenues and general service capacity, and (b) augment model assumptions by using information collected from official Medicaid documents and interviews with health center leadership staff. Data came from the Uniform Data Systems (UDS), state- and county-level population projections, structured analyses of waiver documents, and interviews with health center leaders in seven states with approved or pending Medicaid §1115 waivers. Findings: By 2024, in states where Medicaid coverage was expanded under the Affordable Care Act, block grant funding for Medicaid would decrease total health center revenues for the expansion population by 92%, and by 58% for traditional enrollees. In nonexpansion states, block grants would decrease health center revenues for traditional Medicaid enrollees by 38%. In expansion states, a per capita cap would, by 2024, decrease health center revenues for the expansion population by 78%, and for traditional Medicaid enrollees by 3%. The per capita cap would reduce health center revenues for traditional Medicaid enrollees in nonexpansion states by 2%. Eliminating the Medicaid expansion population would not fully compensate for health center revenue deficits in expansion states. Health center executives in all sample states expressed significant uncertainty around federal plans to reduce Medicaid funding as well as the financial implications of §1115 waiver requirements. Many interviewees anticipate cutting back on services and/or staff as a result. Conclusions: Both block grants and per capita caps would have a detrimental effect on health centers. Although health center leaders anticipate a reduction in services and/or staff, the uncertainty around federal and state proposals hinders health centers from making concrete strategic plans. States should prioritize communicating changes to health centers in a time..."
SCOPUS_ID:85071228446,15,policy .* (is failing|is inadequate|requires revision|needs immediate reform),"Policy Points Fundamental changes are needed in how complex chronic illness conditions are conceptualized and managed. Health management plans for chronic illness need to be integrated, adaptive, contextual, technology aided, patient driven, and designed to address the multilevel social environment of patients’ lives. Such primary care–based health management plans are feasible today but will be even more effective and sustainable if supported by systems thinking, technological advances, and policies that create and reinforce home, work, and health care collaborations. Context: The current health care system is failing","...Policy Points Fundamental changes are needed in how complex chronic illness conditions are conceptualized and managed. Health management plans for chronic illness need to be integrated, adaptive, contextual, technology aided, patient driven, and designed to address the multilevel social environment of patients’ lives. Such primary care–based health management plans are feasible today but will be even more effective and sustainable if supported by systems thinking, technological advances, and policies that create and reinforce home, work, and health care collaborations. Context: The current health care system is failing patients with chronic illness, especially those w..."
SCOPUS_ID:85059951123,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is imperative that,"...access to nonpandemic influenza pathogen samples, it is imperative that we first address the shortcomings of the only pat..."
SCOPUS_ID:85058224965,0,policies\s+should,policies should,"...ng-term, low-dose radiation exposure. Health care policies should provide effective screening and prevention strate..."
SCOPUS_ID:85058224965,1,policymakers?\s+should,Policymakers should,...Policy Points Policymakers should invest more on researching the long-term health e...
SCOPUS_ID:85037985528,1,policymakers?\s+should,Policymakers should,...nd will continue to face) strong public backlash. Policymakers should be aware that although renaming programs within M...
SCOPUS_ID:85029374869,1,policymakers?\s+should,policymakers should,"...ed according to evidence-informed principles, but policymakers should move forward with caution when investing in such ..."
SCOPUS_ID:84901926026,1,policymakers?\s+should,policymakers should,"...nies seeking to maximize market size and profits, policymakers should learn from their successes and failures in regula..."
SCOPUS_ID:79953056077,1,policymakers?\s+should,Policymakers should,...res and changes in underlying costs. Conclusions: Policymakers should view with a degree of skepticism most hospital an...
SCOPUS_ID:40049093754,1,policymakers?\s+should,Policymakers should,"...l pressure and the changing practice environment. Policymakers should be concerned about these trends, since private ph..."
SCOPUS_ID:40049093754,1,policymakers?\s+should,policymakers should,"...milar types of patients. To reverse these trends, policymakers should consider raising Medicaid reimbursement rates and..."
SCOPUS_ID:33744956247,0,policies\s+should,policies should,".... Therefore, home care agency practice and public policies should provide better education, support, and services f..."
SCOPUS_ID:85212150295,28,action is needed,action is needed,...very services utilization in rural Africa. Urgent action is needed to ensure safer childbirth experiences and better...
SCOPUS_ID:85140638333,0,policies\s+should,policies should,...icies. Policymakers contemplating paid sick leave policies should consider these design choices in their goals to i...
SCOPUS_ID:85122545219,1,policymakers?\s+should,Policymakers should,...diabetes and skin diseases being the most common. Policymakers should seek strategies to increase early detection and p...
SCOPUS_ID:85118443627,1,policymakers?\s+should,Policymakers should,"...f pregnancy problems, and the number of children. Policymakers should improve healthcare facilities’ availability, expa..."
SCOPUS_ID:85106244105,28,action is needed,Action is needed,"...nd 6 months, and many and contained added sugars. Action is needed to improve the nutrient composition, marketing an..."
SCOPUS_ID:85107193128,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...ly control spread of coronavirus 2019 (COVID-19), it is essential that jurisdictions have the capacity to rapidly trace ..."
SCOPUS_ID:85097511602,0,policies\s+should,policies should,... HCWs was the Ministry of Health (MoH). The MoH’s policies should prioritize HCWs to improve VCRs....
SCOPUS_ID:85091480924,1,policymakers?\s+should,policymakers should,...id packages should not be evaluated in isolation; policymakers should consider their implications for public health whi...
SCOPUS_ID:85086584575,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...ions. The consequences have been devastating, but it is essential that the public health community uses its moment in th..."
SCOPUS_ID:85085530497,0,policies\s+should,policies should,"... with the highest tobacco use prevalence and that policies should be ‘clean’, avoiding exemptions. Participants wer..."
SCOPUS_ID:85085530497,1,policymakers?\s+should,policymakers should,"...California. There was an agreement, however, that policymakers should promote policies that would impact communities wi..."
SCOPUS_ID:85079006660,1,policymakers?\s+should,policymakers should,"...le in different geographical scales, suggest that policymakers should focus on these interventions, as they are both co..."
SCOPUS_ID:85013794521,0,policies\s+should,policies should,...and reproductive health. The country's population policies should focus on encouraging people to have higher fertil...
SCOPUS_ID:84880982488,1,policymakers?\s+should,policymakers should,"...fast food retailers with adverse health outcomes, policymakers should be encouraged to adopt policies that incentivize ..."
SCOPUS_ID:84877252400,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,It is imperative that,...t of reach of most people due to their high cost. It is imperative that an Human Papillomavirus (HPV) vaccine be affordab...
SCOPUS_ID:84856423982,1,policymakers?\s+should,Policymakers should,...ates and boaters on boats most likely to capsize. Policymakers should give serious consideration to regulations requiri...
SCOPUS_ID:79961082214,0,policies\s+should,policies should,"... per cent, respectively). Future military tobacco policies should address important omissions of critical informati..."
SCOPUS_ID:79551530757,1,policymakers?\s+should,Policymakers should,... or report that it irritates their eyes (OR 1.8). Policymakers should evaluate how non-smokers could actively support s...
SCOPUS_ID:78649893501,1,policymakers?\s+should,policymakers should,"...o facilitate interactions between researchers and policymakers should pay attention to the role of knowledge brokers, e..."
SCOPUS_ID:57649239096,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is essential that,"...t global threats that disregard national borders, it is essential that academic institutions reach across geographic, cu..."
SCOPUS_ID:0031860732,0,policies\s+should,policies should,"...h public was (and still is) extraordinarily high, policies should support more aggressive interventions. Of necessi..."
SCOPUS_ID:0031860732,0,policies\s+should,policies should,...s there is presently no available treatment. Such policies should be modified as necessary as the developing scient...
SCOPUS_ID:0030978027,0,policies\s+should,policies should,... health goals. It suggests that proposed national policies should be supported or resisted on the basis of their pr...
SCOPUS_ID:85206193214,1,policymakers?\s+should,policymakers should,...decline in attendances. Our findings suggest that policymakers should recognise the potential harmful effects of lockdo...
SCOPUS_ID:85205442466,1,policymakers?\s+should,Policymakers should,...e to ensuring patients’ legal and ethical rights. Policymakers should consider introducing and implementing the dimensi...
SCOPUS_ID:85204036527,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"... increase in maternal mortality across countries, policy makers should look across countries to identify promising model..."
SCOPUS_ID:85138812058,1,policymakers?\s+should,policymakers should,...te a return to normality. Health institutions and policymakers should develop strategies to improve the safety of the w...
SCOPUS_ID:85135510528,1,policymakers?\s+should,Policymakers should,...h financial disincentives on empty dialysis beds. Policymakers should address this by reducing dialysis capacity and in...
SCOPUS_ID:85134739518,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is critical that,"...are. For clinical prioritization to be effective, it is critical that general practitioners (GPs) assess patient priori..."
SCOPUS_ID:85127650505,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...ion for choosing a hospital. Nevertheless, health policy makers should note that presenting PROs on HRCs as a single app..."
SCOPUS_ID:85117955833,1,policymakers?\s+should,policymakers should,...lated financial risk. In view of future pandemics policymakers should work to increase resilience of payment systems by...
SCOPUS_ID:85116911045,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"...cts are marginal. To enhance quality competition, policy makers should consider making quality information at the provid..."
SCOPUS_ID:85111546844,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is imperative that,"...ful implementation of PROMs in clinical practice, it is imperative that healthcare organizations consider supporting moti..."
SCOPUS_ID:85086916440,0,policies\s+should,policies should,"...ction in bed-days. In conclusion, integrated care policies should not be relied upon to make large reductions in ho..."
SCOPUS_ID:85085989296,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,...ons suggest that healthcare industry managers and policy makers should build on the relationship with clients/customers/...
SCOPUS_ID:85085756639,0,policies\s+should,policies should,...ith increased risk of readmissions. Future health policies should incorporate these findings in order to incentiviz...
SCOPUS_ID:85085639270,2,government\s+must,government must,"... conditions and unmet medical needs, the Japanese government must prioritize both R&D incentives and drug prices/ex..."
SCOPUS_ID:85074107012,4,it\s+is\s+(critical|essential|imperative|necessary)\s+that,it is critical that,"...ted Nations Committee on the Rights of the Child, it is critical that refugee children's rights are upheld in all natio..."
SCOPUS_ID:85073767562,3,policy\s+(makers|decisions|interventions|recommendations)\s+should,policy makers should,"... on the hospital choice of patients. Thus, health policy makers should learn more about HRC consumers to better understa..."
