id,scopus_id,doi,title,prompt_name,prompt_hash,model,temperature,llm_output,llm_label
SCOPUS_ID:84973370474,SCOPUS_ID:84973370474,10.1093/aje/kwv313,Herpes Simplex Virus Type 2 Seroprevalence and Ultrasound-Diagnosed Uterine Fibroids in a Large Population of Young African-American Women,ECreview,excel,excel-column,,,
SCOPUS_ID:84871339514,SCOPUS_ID:84871339514,10.1007/s10654-012-9737-z,"Survival from breast cancer in relation to access to tertiary healthcare, body mass index, tumor characteristics and treatment: A hellenic cooperative oncology group (HeCOG) study",ECreview,excel,excel-column,,,
SCOPUS_ID:85105632614,SCOPUS_ID:85105632614,10.1093/aje/kwab110,The Use of Active Comparators in Self-Controlled Designs,ECreview,excel,excel-column,,,
SCOPUS_ID:7244254375,SCOPUS_ID:7244254375,10.2105/AJPH.94.11.1940,"Epidemiology of hospitalizations resulting from dog bites in California, 1991-1998",ECreview,excel,excel-column,,,
SCOPUS_ID:85141362446,SCOPUS_ID:85141362446,10.1007/s10654-022-00934-w,Biases arising from linked administrative data for epidemiological research: a conceptual framework from registration to analyses,ECreview,excel,excel-column,,,
SCOPUS_ID:84894055235,SCOPUS_ID:84894055235,10.1136/jech-2013-203120,Exploring the social determinants of mental health service use using intersectionality theory and CART analysis,ECreview,excel,excel-column,,,
SCOPUS_ID:2442630527,SCOPUS_ID:2442630527,10.1136/jech.2003.016386,Apheis: Public health impact of PM<inf>10</inf> in 19 European cities,ECreview,excel,excel-column,,,
SCOPUS_ID:77955952214,SCOPUS_ID:77955952214,10.1136/jech.2008.086074,Prospective study of workplace social capital and depression: Are vertical and horizontal components equally important?,ECreview,excel,excel-column,,,
SCOPUS_ID:0029006999,SCOPUS_ID:0029006999,10.1093/ije/24.supplement_1.s90,Using operational research modelling to improve the provision of health services: The case of DNA technology,ECreview,excel,excel-column,,,
SCOPUS_ID:85122219866,SCOPUS_ID:85122219866,10.1093/eurpub/ckab095,Differences between influenza and pertussis vaccination uptake in pregnancy: A multi-center survey study in Italy,ECreview,excel,excel-column,,,
SCOPUS_ID:0032773097,SCOPUS_ID:0032773097,10.1006/pmed.1998.0385,Long-term effects of aerobic exercise on psychological outcomes,ECreview,excel,excel-column,,,
SCOPUS_ID:84885823450,SCOPUS_ID:84885823450,10.1093/aje/kwt136,Blood levels of saturated and monounsaturated fatty acids as markers of de novo lipogenesis and risk of prostate cancer,ECreview,excel,excel-column,,,
SCOPUS_ID:77955975051,SCOPUS_ID:77955975051,10.1136/jech.2008.081166,Is the physician's adherence to prescription guidelines associated with the patient's socio-economic position? An analysis of statin prescription in South Sweden,ECreview,excel,excel-column,,,
SCOPUS_ID:0033956927,SCOPUS_ID:0033956927,10.1136/jech.54.3.185,Unemployment and psychological distress one year after childbirth in France,ECreview,excel,excel-column,,,
SCOPUS_ID:0036816862,SCOPUS_ID:0036816862,10.1093/ije/31.5.961,Generalizability of population-based studies on AIDS: A comparison of newly and continuously surveyed villages in rural southwest Uganda,ECreview,excel,excel-column,,,
SCOPUS_ID:0031697073,SCOPUS_ID:0031697073,10.1097/00001648-199811000-00014,Pregnancy characteristics and maternal risk of breast cancer,ECreview,excel,excel-column,,,
SCOPUS_ID:0030754388,SCOPUS_ID:0030754388,10.1136/jech.51.4.378,"Enthusiasm or uncertainty: Small area variations in the use of mammography services in Ontario, Canada",ECreview,excel,excel-column,,,
SCOPUS_ID:0028132729,SCOPUS_ID:0028132729,,Social functioning and overall mortality: Prospective evidence from the kuopio ischemic heart disease risk factor study,ECreview,excel,excel-column,,,
SCOPUS_ID:0033900937,SCOPUS_ID:0033900937,10.1136/jech.54.9.709,Management of menorrhagia in primary care - Impact on refferal and hysterectomy: Data from the Somerset morbidity project,ECreview,excel,excel-column,,,
SCOPUS_ID:12244291966,SCOPUS_ID:12244291966,10.1016/S0749-3797(02)00638-4,Immunization registry accuracy: Improvement with progressive clinical application,ECreview,excel,excel-column,,,
SCOPUS_ID:84901947487,SCOPUS_ID:84901947487,10.1136/jech-2013-203439,"J-shapedness: An often missed, often miscalculated relation: The example of weight and mortality",ECreview,excel,excel-column,,,
SCOPUS_ID:85130002408,SCOPUS_ID:85130002408,10.1093/ije/dyab244,Social and demographic correlates of cardiovascular mortality in the Kassena-Nankana districts of Ghana: A verbal post-mortem analysis,ECreview,excel,excel-column,,,
SCOPUS_ID:79960474774,SCOPUS_ID:79960474774,10.1093/aje/kwr052,Seasonal variations in sleep problems at latitude 63Â°-65Â° in Norway,ECreview,excel,excel-column,,,
SCOPUS_ID:77958155443,SCOPUS_ID:77958155443,10.2105/AJPH.2009.184747,Investing in preventive dental care for the medicare population: A preliminary analysis,ECreview,excel,excel-column,,,
SCOPUS_ID:77952308870,SCOPUS_ID:77952308870,10.1093/aje/kwq030,Comparative validity of 3 diabetes mellitus risk prediction scoring models in a multiethnic US cohort,ECreview,excel,excel-column,,,
SCOPUS_ID:85133430447,SCOPUS_ID:85133430447,10.1016/j.ypmed.2022.107132,How place and race drive the numbers of fatal police shootings in the US: 2015â€“2020,ECreview,excel,excel-column,,,
SCOPUS_ID:85072687046,SCOPUS_ID:85072687046,10.1093/aje/kwz100,Effect Estimates in Randomized Trials and Observational Studies: Comparing Apples with Apples,ECreview,excel,excel-column,,,
SCOPUS_ID:33644770451,SCOPUS_ID:33644770451,10.1007/s10654-005-5926-3,Intestinal parasites in healthy subjects in Albania,ECreview,excel,excel-column,,,
SCOPUS_ID:85128488978,SCOPUS_ID:85128488978,10.2105/AJPH.2021.306700,"Impact on Health Care Utilization and Costs of a Medicaid Community Health Worker Program in Detroit, 2018â€“2020: A Randomized Program Evaluation",ECreview,excel,excel-column,,,
SCOPUS_ID:0034809919,SCOPUS_ID:0034809919,10.1093/eurpub/11.3.294,Patterns of unhealthy behaviour in finland,ECreview,excel,excel-column,,,
SCOPUS_ID:84994893526,SCOPUS_ID:84994893526,10.1016/j.amepre.2016.07.030,A Most Odd Ratio:: Interpreting and Describing Odds Ratios,ECreview,excel,excel-column,,,
SCOPUS_ID:0026505980,SCOPUS_ID:0026505980,10.1093/ije/21.2.320,Life table analysis of infant mortality and feto-infant mortality distributed on causes of death in Denmark 1983-1987,ECreview,excel,excel-column,,,
SCOPUS_ID:20544458654,SCOPUS_ID:20544458654,10.1097/01.ede.0000165392.35273.d4,"Age at menopause, cause-specific mortality and total life expectancy",ECreview,excel,excel-column,,,
SCOPUS_ID:0025222014,SCOPUS_ID:0025222014,10.2105/AJPH.80.12.1505,Evidence for gonococcal transmission within a correctional system,ECreview,excel,excel-column,,,
SCOPUS_ID:20344388071,SCOPUS_ID:20344388071,10.1136/jech.2004.027904,"Milk consumption, stroke, and heart attack risk: Evidence from the Caerphilly cohort of older men",ECreview,excel,excel-column,,,
SCOPUS_ID:0028681660,SCOPUS_ID:0028681660,10.1136/jech.49.4.401,Tropospheric ozone: Respiratory effects and Australian air quality goals,ECreview,excel,excel-column,,,
SCOPUS_ID:0033564034,SCOPUS_ID:0033564034,10.1093/oxfordjournals.aje.a009763,Black-white differences in disability and morbidity in the last years of life,ECreview,excel,excel-column,,,
SCOPUS_ID:44649144652,SCOPUS_ID:44649144652,10.1093/eurpub/ckn005,"Religious affiliation and acute coronary syndrome: A population-based case-control study in Tirana, Albania",ECreview,excel,excel-column,,,
SCOPUS_ID:84893864507,SCOPUS_ID:84893864507,10.1016/j.ypmed.2013.12.001,"How many ""Get Screened"" messages does it take? Evidence from colorectal cancer screening promotion in the United States, 2012",ECreview,excel,excel-column,,,
SCOPUS_ID:84863317393,SCOPUS_ID:84863317393,10.1093/aje/kwr494,Strategies for genetic association analyses combining unrelated case-control individuals and family trios,ECreview,excel,excel-column,,,
SCOPUS_ID:0027459533,SCOPUS_ID:0027459533,10.1093/ije/22.1.81,Sudden unexplained death syndrome in north-east thailand,ECreview,excel,excel-column,,,
SCOPUS_ID:57149107148,SCOPUS_ID:57149107148,10.1093/aje/kwn252,"Seasonal and regional short-term effects of fine particles on hospital admissions in 202 US counties, 1999-2005",ECreview,excel,excel-column,,,
SCOPUS_ID:85056311889,SCOPUS_ID:85056311889,10.1097/EDE.0000000000000879,Acute changes in community violence and increases in hospital visits and deaths from stress-responsive diseases,ECreview,excel,excel-column,,,
SCOPUS_ID:85131793327,SCOPUS_ID:85131793327,10.1016/j.amepre.2022.04.015,COVID-19â€’Related Childhood BMI Increases in China: A Health Surveillanceâ€’Based Ambispective Cohort Analysis,ECreview,excel,excel-column,,,
SCOPUS_ID:0035892977,SCOPUS_ID:0035892977,10.1093/aje/154.12.1089,"Comparative validation of the Block, Willett, and National Cancer Institute Food Frequency Questionnaires: The Eating at America's Table Study",ECreview,excel,excel-column,,,
SCOPUS_ID:84930394539,SCOPUS_ID:84930394539,10.1093/aje/kwu356,Indoor tanning and the MC1R genotype: Risk prediction for basal cell carcinoma risk in young people,ECreview,excel,excel-column,,,
SCOPUS_ID:79151486660,SCOPUS_ID:79151486660,10.1007/s10654-010-9539-0,Estimation of the contribution of biomarkers of different metabolic pathways to risk of type 2 diabetes,ECreview,excel,excel-column,,,
SCOPUS_ID:33947599609,SCOPUS_ID:33947599609,10.1007/s10654-007-9111-8,Lack of association between genetic variants in the mannose-binding lectin 2 (MBL2) gene and HPV infection,ECreview,excel,excel-column,,,
SCOPUS_ID:0025898584,SCOPUS_ID:0025898584,10.1097/00001648-199105000-00004,"Sexâ€”Specific Trends in Mortality for the Aging Population in Norway a Model with Age, Period, and Cohort Effects",ECreview,excel,excel-column,,,
SCOPUS_ID:0029556951,SCOPUS_ID:0029556951,10.1136/jech.49.6.594,Emergency appendicectomy and meat consumption in the UK,ECreview,excel,excel-column,,,
SCOPUS_ID:79953666873,SCOPUS_ID:79953666873,10.1093/aje/kwq097,Efficient genome-wide association testing of gene-environment interaction in case-parent trios,ECreview,excel,excel-column,,,
SCOPUS_ID:85098742150,SCOPUS_ID:85098742150,10.1093/ije/dyaa177,Soy and isoflavone consumption and subsequent risk of prostate cancer mortality: The Japan Public Health Center-based Prospective Study,ECreview,excel,excel-column,,,
SCOPUS_ID:0036900246,SCOPUS_ID:0036900246,10.1136/jech.56.12.935,Neighbourhood socioeconomic context and self reported health and smoking: A secondary analysis of data on seven cities,ECreview,excel,excel-column,,,
SCOPUS_ID:85041527160,SCOPUS_ID:85041527160,10.1136/jech-2017-209777,Changes in drinking as predictors of changes in sickness absence: A case-crossover study,ECreview,excel,excel-column,,,
SCOPUS_ID:0025303261,SCOPUS_ID:0025303261,10.1016/0091-7435(90)90032-F,A prospective study of risk factors for traumatic deaths in a retirement community,ECreview,excel,excel-column,,,
SCOPUS_ID:78751703174,SCOPUS_ID:78751703174,10.1016/j.ypmed.2010.12.002,Perception of the social and built environment and physical activity among Northeastern Brazil adolescents,ECreview,excel,excel-column,,,
SCOPUS_ID:13544273912,SCOPUS_ID:13544273912,10.1093/aje/kwi042,Quality of reporting of observational longitudinal research,ECreview,excel,excel-column,,,
SCOPUS_ID:0029072780,SCOPUS_ID:0029072780,10.1097/00001648-199507000-00022,Cancer incidence among female manual workers,ECreview,excel,excel-column,,,
SCOPUS_ID:0029038623,SCOPUS_ID:0029038623,10.1016/s0749-3797(18)30408-2,Prediction of special education placement from birth certificate data,ECreview,excel,excel-column,,,
SCOPUS_ID:0030872603,SCOPUS_ID:0030872603,10.1093/oxfordjournals.aje.a009263,Risk factors for diarrheal disease incidence in early childhood: A community cohort study from Guinea-Bissau,ECreview,excel,excel-column,,,
SCOPUS_ID:34247138670,SCOPUS_ID:34247138670,10.1093/aje/kwk112,Patterns of alcohol drinking and all-cause mortality: Results from a large-scale population-based cohort study in Japan,ECreview,excel,excel-column,,,
SCOPUS_ID:67749099556,SCOPUS_ID:67749099556,10.1093/aje/kwp144,Are Americans feeling less healthy? the puzzle of trends in self-rated health,ECreview,excel,excel-column,,,
SCOPUS_ID:0035758965,SCOPUS_ID:0035758965,10.1023/A:1020006127695,Detection of antibodies against Rhodococcus equi in Alpaca (Lama pacos) in Italy,ECreview,excel,excel-column,,,
SCOPUS_ID:0031049938,SCOPUS_ID:0031049938,10.1023/A:1007302330323,Psoriasis is a risk factor for hip-prosthesis,ECreview,excel,excel-column,,,
SCOPUS_ID:84946882306,SCOPUS_ID:84946882306,10.1136/jech-2015-206173,Wealth and mortality at older ages: A prospective cohort study,ECreview,excel,excel-column,,,
SCOPUS_ID:85130976002,SCOPUS_ID:85130976002,10.1016/j.ypmed.2022.107044,"Adverse childhood experiences, diabetes and associated conditions, preventive care practices and health care access: A population-based study",ECreview,excel,excel-column,,,
SCOPUS_ID:41149158772,SCOPUS_ID:41149158772,10.1016/j.ypmed.2007.10.002,Application of novel communication technologies to the study of farm families: A randomized controlled trial,ECreview,excel,excel-column,,,
SCOPUS_ID:85024400377,SCOPUS_ID:85024400377,10.2105/AJPH.2017.303820,Dust exposure and coccidioidomycosis prevention among solar power farm construction workers in California,ECreview,excel,excel-column,,,
SCOPUS_ID:84875189458,SCOPUS_ID:84875189458,10.2105/AJPH.2012.301209,Longitudinal effects of universal preventive intervention on prescription drug misuse: Three randomized controlled trials with late adolescents and young adults,ECreview,excel,excel-column,,,
SCOPUS_ID:85108123603,SCOPUS_ID:85108123603,10.1016/j.ypmed.2021.106614,Facilitators to referrals to CDC's National Diabetes Prevention Program in primary care practices and pharmacies: DocStyles 2016â€“2017,ECreview,excel,excel-column,,,
SCOPUS_ID:0026351269,SCOPUS_ID:0026351269,10.1097/00001648-199111000-00005,The importance of employment status in occupational cohort mortality studies,ECreview,excel,excel-column,,,
SCOPUS_ID:34047233925,SCOPUS_ID:34047233925,10.1093/eurpub/ckl086,General health and tobacco habits among middle-aged Swedes,ECreview,excel,excel-column,,,
SCOPUS_ID:84923999106,SCOPUS_ID:84923999106,10.1097/EDE.0000000000000234,Mediators of the effect of body mass index on coronary heart disease,ECreview,excel,excel-column,,,
SCOPUS_ID:0029356611,SCOPUS_ID:0029356611,10.2105/AJPH.85.8_Pt_1.1133,Women's receptivity to testing for a genetic susceptibility to breast cancer,ECreview,excel,excel-column,,,
SCOPUS_ID:85141888492,SCOPUS_ID:85141888492,10.1093/aje/kwac117,Using Machine Learning Techniques and National Tuberculosis Surveillance Data to Predict Excess Growth in Genotyped Tuberculosis Clusters,ECreview,excel,excel-column,,,
SCOPUS_ID:85021709104,SCOPUS_ID:85021709104,10.1007/s10654-017-0280-9,"The association between leisure-time physical activity, low HDL-cholesterol and mortality in a pooled analysis of nine population-based cohorts",ECreview,excel,excel-column,,,
SCOPUS_ID:85058244836,SCOPUS_ID:85058244836,10.1016/j.amepre.2018.08.019,Disparities in Preventable Hospitalizations Among Public Housing Developments,ECreview,excel,excel-column,,,
SCOPUS_ID:34548768854,SCOPUS_ID:34548768854,10.1093/aje/kwm136,Time to pregnancy and secondary sex ratio in men exposed prenatally to diethylstilbestrol,ECreview,excel,excel-column,,,
SCOPUS_ID:77950861367,SCOPUS_ID:77950861367,10.1007/s10654-010-9436-6,Is the high mortality risk in sentenced offenders independent of previous imprisonment?,ECreview,excel,excel-column,,,
SCOPUS_ID:84897387122,SCOPUS_ID:84897387122,10.1093/eurpub/ckt040,Examining self-rated health of young Central and Eastern Europeans in the context of other world regions,ECreview,excel,excel-column,,,
SCOPUS_ID:0029831310,SCOPUS_ID:0029831310,10.1016/s0749-3797(18)30323-4,Counseling strategies for obese patients,ECreview,excel,excel-column,,,
SCOPUS_ID:0026460176,SCOPUS_ID:0026460176,10.1093/ije/21.5.1014,The measurement and interpretation of age-specific vaccine efficacy,ECreview,excel,excel-column,,,
SCOPUS_ID:33745052984,SCOPUS_ID:33745052984,10.1093/eurpub/3.3.172,A case control study of female systemic lupus erythematosus in Japan,ECreview,excel,excel-column,,,
SCOPUS_ID:59049097982,SCOPUS_ID:59049097982,10.2105/AJPH.2007.128702,Influences of physical and social neighborhood environments on children's physical activity and obesity,ECreview,excel,excel-column,,,
SCOPUS_ID:0037100444,SCOPUS_ID:0037100444,10.1093/aje/kwf021,Physical inactivity is associated with lower forced expiratory volume in 1 second: European prospective investigation into cancer-norfolk prospective population study,ECreview,excel,excel-column,,,
SCOPUS_ID:85138014656,SCOPUS_ID:85138014656,10.1016/j.amepre.2022.06.020,Excess Mortality in California by Education During the COVID-19 Pandemic,ECreview,excel,excel-column,,,
SCOPUS_ID:34248996215,SCOPUS_ID:34248996215,10.1016/j.amepre.2007.02.001,Youth Internet Users at Risk for the Most Serious Online Sexual Solicitations,ECreview,excel,excel-column,,,
SCOPUS_ID:0029613730,SCOPUS_ID:0029613730,10.1136/jech.49.Suppl_2.S30,"Measuring disadvantage: Changes in the underprivileged area, Townsend, and Carstairs scores 1981-91",ECreview,excel,excel-column,,,
SCOPUS_ID:85118285835,SCOPUS_ID:85118285835,10.2105/AJPH.2021.306432,A Novel Imputation Approach for Sharing Protected Public Health Data,ECreview,excel,excel-column,,,
SCOPUS_ID:70349129432,SCOPUS_ID:70349129432,10.2105/AJPH.2008.159236,"Globalized research and ""national science"": The case of Peru",ECreview,excel,excel-column,,,
SCOPUS_ID:0032874493,SCOPUS_ID:0032874493,10.1023/A:1007695625868,An echovirus 30 outbreak with a high meningitis attack rate among children and household members at four day-care centers,ECreview,excel,excel-column,,,
SCOPUS_ID:85092517281,SCOPUS_ID:85092517281,10.1097/EDE.0000000000001239,Quantitative Bias Analysis for a Misclassified Confounder: A Comparison Between Marginal Structural Models and Conditional Models for Point Treatments,ECreview,excel,excel-column,,,
SCOPUS_ID:38449114539,SCOPUS_ID:38449114539,10.2105/AJPH.2006.094482,Comparing diabetes prevalence between African Americans and Whites of similar socioeconomic status,ECreview,excel,excel-column,,,
SCOPUS_ID:0031799432,SCOPUS_ID:0031799432,10.1136/jech.52.5.293,Socio-cultural factors in maternal morbidity and mortality: A study of a semi-urban community in southern Nigeria,ECreview,excel,excel-column,,,
SCOPUS_ID:0025755324,SCOPUS_ID:0025755324,10.1016/0091-7435(91)90034-2,Screening mammography rates and barriers to use: A Los Angeles county survey,ECreview,excel,excel-column,,,
SCOPUS_ID:0029082410,SCOPUS_ID:0029082410,10.1136/jech.49.Suppl_1.4,"Measles, mumps, and rubella: Monitoring in Switzerland through a sentinel network, 1986-94",ECreview,excel,excel-column,,,
SCOPUS_ID:34547666466,SCOPUS_ID:34547666466,10.1093/aje/kwm073,Influence of maternal smoking on placental abruption in successive pregnancies: A population-based prospective cohort study in Sweden,ECreview,excel,excel-column,,,
SCOPUS_ID:0027319780,SCOPUS_ID:0027319780,10.1006/pmed.1993.1024,Indexes of Obesity and All-Causes Mortality in Italian Epidemiologic Data,ECreview,excel,excel-column,,,
SCOPUS_ID:85107390500,SCOPUS_ID:85107390500,10.1093/aje/kwaa288,Active Surveillance of the Safety of Medications Used during Pregnancy,ECreview,excel,excel-column,,,
SCOPUS_ID:85116803307,SCOPUS_ID:85116803307,10.1097/EDE.0000000000001411,Marginal Sufficient Component Cause Model: An Emerging Causal Model with Merits?,ECreview,excel,excel-column,,,
SCOPUS_ID:84992499025,SCOPUS_ID:84992499025,10.1016/j.amepre.2016.05.014,Primary Health Care: Potential Home for Family-Focused Preventive Interventions,ECreview,excel,excel-column,,,
SCOPUS_ID:0025973353,SCOPUS_ID:0025973353,10.2105/AJPH.81.1.90,"Trends in the content and use of oral contraceptives in the United States, 1964-88",ECreview,excel,excel-column,,,
SCOPUS_ID:80052621145,SCOPUS_ID:80052621145,10.1136/jech.2009.098293,Increasing railway suicide acts after media coverage of a fatal railway accident? An ecological study of 747 suicidal acts,ECreview,excel,excel-column,,,
SCOPUS_ID:0036832373,SCOPUS_ID:0036832373,10.1097/00001648-200211000-00012,"Ovarian hormones in premenopausal women: Variation by demographic, reproductive and menstrual cycle characteristics",ECreview,excel,excel-column,,,
SCOPUS_ID:17844380488,SCOPUS_ID:17844380488,10.2105/AJPH.2003.037499,"""I have an evil child at my house"": Stigma and HIV/AIDS managament in a South African community",ECreview,excel,excel-column,,,
SCOPUS_ID:85197587805,SCOPUS_ID:85197587805,10.1093/eurpub/ckae036,PHIRI: Lessons for an extensive reuse of sensitive data in federated health research,ECreview,excel,excel-column,,,
SCOPUS_ID:85072059105,SCOPUS_ID:85072059105,10.1093/aje/kwz131,The Problem with Mechanistic Risk of Bias Assessments in Evidence Synthesis of Observational Studies and a Practical Alternative: Assessing the Impact of Specific Sources of Potential Bias,ECreview,excel,excel-column,,,
SCOPUS_ID:20644433546,SCOPUS_ID:20644433546,10.1093/eurpub/cki075,"Environmental tobacco smoke in Norwegian homes, 1995 and 2001: Changes in children's exposure and parents attitudes and health risk awareness",ECreview,excel,excel-column,,,
SCOPUS_ID:0026596751,SCOPUS_ID:0026596751,10.2105/AJPH.82.3.401,Living arrangements and survival among middle-aged and older adults in the NHANES I epidemiologic follow-up study,ECreview,excel,excel-column,,,
SCOPUS_ID:84894091004,SCOPUS_ID:84894091004,10.2105/AJPH.2013.301566,The onset of depression during the great recession: Foreclosure and older adult mental health,ECreview,excel,excel-column,,,
SCOPUS_ID:0035198142,SCOPUS_ID:0035198142,10.1093/eurpub/11.4.420,"The association between socio-economic status and chest pain, focusing on self-rated health in a primary health care area of Sweden",ECreview,excel,excel-column,,,
SCOPUS_ID:85057523318,SCOPUS_ID:85057523318,10.1097/EDE.0000000000000906,Estimating sizes of key populations at the national level: Considerations for study design and analysis,ECreview,excel,excel-column,,,
SCOPUS_ID:82355184648,SCOPUS_ID:82355184648,10.1093/eurpub/ckq160,Changes in associations between psychosocial factors and suicide attempts by adolescents in Greece from 1984 to 2007,ECreview,excel,excel-column,,,
SCOPUS_ID:0642375940,SCOPUS_ID:0642375940,10.2105/AJPH.93.10.1753,Stage at Diagnosis and Survival in a Multiethnic Cohort of Prostate Cancer Patients,ECreview,excel,excel-column,,,
SCOPUS_ID:2342514215,SCOPUS_ID:2342514215,10.1093/ije/dyh043,Childhood cognitive ability and deaths up until middle age: A post-war birth cohort study,ECreview,excel,excel-column,,,
SCOPUS_ID:85059799927,SCOPUS_ID:85059799927,10.1016/j.amepre.2018.10.017,Association Between Health Behaviors and Family History of Cancer According to Sex in the General Population,ECreview,excel,excel-column,,,
SCOPUS_ID:0031963005,SCOPUS_ID:0031963005,10.1093/oxfordjournals.aje.a009369,Nationwide oral poliovirus vaccination campaign and the incidence of Guillain-Barre syndrome,ECreview,excel,excel-column,,,
SCOPUS_ID:85152255790,SCOPUS_ID:85152255790,10.1016/j.ypmed.2023.107485,"Differences in influenza vaccination by gender identity and state-level gender equity policies: Behavioral Risk Factor Surveillance System, 2015â€“2019",ECreview,excel,excel-column,,,
SCOPUS_ID:80955137736,SCOPUS_ID:80955137736,10.1136/jech.2010.119172,A comparison of green space indicators for epidemiological research,ECreview,excel,excel-column,,,
SCOPUS_ID:77958190687,SCOPUS_ID:77958190687,10.1016/j.amepre.2010.07.011,Knowledge and adoption of community mitigation efforts in Mexico during the 2009 H1N1 pandemic,ECreview,excel,excel-column,,,
SCOPUS_ID:84861943303,SCOPUS_ID:84861943303,10.2105/AJPH.2011.300554,"Experiences and perceptions of medical discrimination among a multiethnic sample of breast cancer patients in the Greater San Francisco Bay Area, California",ECreview,excel,excel-column,,,
SCOPUS_ID:25144499067,SCOPUS_ID:25144499067,10.1093/eurpub/cki018,Seasonal variation and hospital utilization for tuberculosis in Russia: Hospitals as social care institutions,ECreview,excel,excel-column,,,
SCOPUS_ID:84876012188,SCOPUS_ID:84876012188,10.1093/eurpub/cks068,The influence of municipal characteristics on the use of informal home care and home care services by the elderly Flemish,ECreview,excel,excel-column,,,
SCOPUS_ID:85098131156,SCOPUS_ID:85098131156,10.1016/j.amepre.2020.08.023,Impact of Restricting Sugar-Sweetened Beverages From the Supplemental Nutrition Assistance Program on Children's Health,ECreview,excel,excel-column,,,
SCOPUS_ID:85111588940,SCOPUS_ID:85111588940,10.1016/j.amepre.2021.03.017,Characteristics Associated With Unsheltered Status Among Veterans,ECreview,excel,excel-column,,,
SCOPUS_ID:67349244367,SCOPUS_ID:67349244367,10.1016/j.ypmed.2009.03.018,"Longitudinal evaluation of the effect of smoking initiation on body weight, blood pressure, and blood biochemistry",ECreview,excel,excel-column,,,
SCOPUS_ID:0035211416,SCOPUS_ID:0035211416,10.1097/00001648-200111000-00017,Paradoxical relations of drug treatment with mortality in older persons,ECreview,excel,excel-column,,,
SCOPUS_ID:85205334530,SCOPUS_ID:85205334530,10.1093/eurpub/ckae086,"Designing, piloting and evaluating (through a matched pre- and post-implementation survey) a targeted e-learning resource on antimicrobial resistance for public health professionals",ECreview,excel,excel-column,,,
SCOPUS_ID:26444538010,SCOPUS_ID:26444538010,10.1093/ije/dyi125,Cohort profile: The Boyd Orr lifegrid sub-sample - Medical sociology study of life course influences on early old age,ECreview,excel,excel-column,,,
SCOPUS_ID:59049103602,SCOPUS_ID:59049103602,10.2105/AJPH.2007.127498,Neighborhood context and infant birthweight among recent immigrant mothers: A multilevel analysis,ECreview,excel,excel-column,,,
SCOPUS_ID:23144468097,SCOPUS_ID:23144468097,10.1136/jech.2005.035915,"Framing pub smoking bans: An analysis of Australian print news media coverage, March 1996-March 2003",ECreview,excel,excel-column,,,
SCOPUS_ID:0034851684,SCOPUS_ID:0034851684,10.1093/ije/30.4.864,Incidence of primary opportunistic infections in two human immunodeficiency virus-infected French clinical cohorts,ECreview,excel,excel-column,,,
SCOPUS_ID:17844400051,SCOPUS_ID:17844400051,10.1016/j.ypmed.2004.09.005,"Testing a culturally appropriate, theory-based intervention to improve colorectal cancer screening among native Hawaiians",ECreview,excel,excel-column,,,
SCOPUS_ID:85163474810,SCOPUS_ID:85163474810,10.1016/S2468-2667(23)00121-4,The health impact of Scotland's Baby Box Scheme: a natural experiment evaluation using national linked health data,ECreview,excel,excel-column,,,
SCOPUS_ID:0025072267,SCOPUS_ID:0025072267,10.1097/00001648-199001000-00007,A family of mathematical models to describe the risk of infection by a sexually transmitted agent,ECreview,excel,excel-column,,,
SCOPUS_ID:24144445065,SCOPUS_ID:24144445065,10.1097/01.ede.0000173039.79207.80,Environmental tobacco smoke and risk of adult leukemia,ECreview,excel,excel-column,,,
SCOPUS_ID:0032590067,SCOPUS_ID:0032590067,10.2105/AJPH.89.12.1832,Outcomes of 17137 pregnancies in 2 urban areas of Ukraine,ECreview,excel,excel-column,,,
SCOPUS_ID:85055904726,SCOPUS_ID:85055904726,10.2105/AJPH.2018.304471,Potential impact of HIV preexposure prophylaxis among black and white adolescent sexual minority males,ECreview,excel,excel-column,,,
SCOPUS_ID:77952312428,SCOPUS_ID:77952312428,10.1093/aje/kwq037,"Genetic and environmental influences on risk of death due to infections assessed in Danish twins, 1943-2001",ECreview,excel,excel-column,,,
SCOPUS_ID:0033860594,SCOPUS_ID:0033860594,10.1093/ije/29.4.609,"Tobacco habits and risk of lung, oropharyngeal and oral cavity cancer: A population-based case-control study in Bhopal, India",ECreview,excel,excel-column,,,
SCOPUS_ID:84961618490,SCOPUS_ID:84961618490,10.2105/AJPH.2016.303062,Increase in naloxone prescriptions dispensed in US retail pharmacies since 2013,ECreview,excel,excel-column,,,
SCOPUS_ID:84962252884,SCOPUS_ID:84962252884,10.1093/aje/kwv139,Association of cognitive function with cause-specific mortality in middle and older age: Follow-up of participants in the english longitudinal study of ageing,ECreview,excel,excel-column,,,
SCOPUS_ID:0034653164,SCOPUS_ID:0034653164,10.1093/oxfordjournals.aje.a010248,Association of very low birth weight with exposures to environmental sulfur dioxide and total suspended particulates,ECreview,excel,excel-column,,,
SCOPUS_ID:0028927818,SCOPUS_ID:0028927818,10.2105/AJPH.85.3.387,Preventive services for the elderly: Would coverage affect utilization and costs under Medicare?,ECreview,excel,excel-column,,,
SCOPUS_ID:0035242622,SCOPUS_ID:0035242622,10.1093/aje/153.3.242,Association between physical activity and markers of inflammation in a healthy elderly population,ECreview,excel,excel-column,,,
